CIN,CompanyName,CompanyROCcode,CompanyCategory,CompanySubCategory,CompanyClass,AuthorizedCapital,PaidupCapital,CompanyRegistrationdate_date,Registered_Office_Address,Listingstatus,CompanyStatus,CompanyStateCode,CompanyIndian/Foreign Company,nic_code,CompanyIndustrialClassification
U55101TN1997PTC039237,KOMALA'S RESTAURANTS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,10000000.00,2500000.00,1997-10-15,"NO.3A/4 & 3A/5 KODAMBAKKAM HIGH ROAD,   FIRST FLOOR,CHENNAI,Tamil Nadu,600034-India",Unlisted,Strike Off,tamil nadu,Indian,55101,Trading
U55101TN2000PTC044155,RAJMILLENNIA HOTELS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000.00,300.00,2000-02-11,"5, ARAVAMUDU GARDEN STREET,EGMORE,   EGMORE,,CHENNAI - 600 008.,Chennai,Tamil Nadu,600008-India",Unlisted,Strike Off,tamil nadu,Indian,55101,Trading
U55101TN2002PTC049289,FAMILY CARE ENTERPRISES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000.00,0.00,2002-07-18,"JAYAVANI,NO.16/A,RAMBHARATHISTREET,WESTKRISHNAPURAM,,AMBATTUR,,Chennai,Tamil Nadu,000000-India",Unlisted,Strike Off,tamil nadu,Indian,55101,Trading
U55101TN2006PTC060179,POONAMALLEE ENTERTAINMENT AND LEISURE PR IVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000.00,100000.00,2006-06-09,"NEW NO.36, OLD NO.50, 4TH STREET,   PADMANABHA NAGAR, ADYAR,,CHENNAI,Chennai,Tamil Nadu,600020-India",Unlisted,Strike Off,tamil nadu,Indian,55101,Trading
U55101TN2007PTC063968,NU-TECH HOTELS AND RESORTS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,10000000.00,1000000.00,2007-06-15,"76(41) C.I.T. NAGAR 1ST MAIN ROAD   C.I.T. NAGAR, NANDANAM,CHENNAI,Chennai,Tamil Nadu,600035-India",Unlisted,Active,tamil nadu,Indian,55101,Trading
U55101TN2010PTC074477,TRADITIONS HOSPITALITY PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000.00,100000.00,2010-02-04,"C2-A, Thiru-vi-ka Industrial Estate,   Guindy,Chennai,Chennai,Tamil Nadu,600032-India",Unlisted,Active,tamil nadu,Indian,55101,Trading
U55101TN2011PTC079307,HOTEL ANANDHA PARK PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,2500000.00,2500000.00,2011-02-22,"12, RENGANAYAGI AMMAL STREET   AYYAVOO NAIDU COLONY, AMINJIKARAI,CHENNAI,Chennai,Tamil Nadu,600029-India",Unlisted,Strike Off,tamil nadu,Indian,55101,Trading
U55101TN2012PTC086709,NIKKOY HOSPITALITY SERVICES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000.00,800000.00,2012-07-12,"NO 8,11/1   DHANAMAL STREET SPUR TANK ROAD,CHENNAI,Chennai,Tamil Nadu,600031-India",Unlisted,Strike Off,tamil nadu,Indian,55101,Trading
U55101TN2013PTC089306,VILLA DE JOSEPH RESORT PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000.00,200000.00,2013-01-08,"OLD NO 19A, NEW NO 28, FIRST SEAWARD ROAD   VALMIKI NAGAR, THIRUVANMIYUR,CHENNAI,Chennai,Tamil Nadu,600041-India",Unlisted,Active,tamil nadu,Indian,55101,Trading
U55101TN2014PTC095244,AVK HOTELS & RESORTS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2014-03-03,"AVK Towers R 7/1, North Main Road,   Anna Nagar West Extension,,Chennai,Chennai,Tamil Nadu,600101-India",Unlisted,Active,tamil nadu,Indian,55101,Trading
U55101TN2015PTC101412,CERES ENTERPRISES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,20000000.00,10600000.00,2015-07-15,"10, VALLIAMMAI ACHI ROAD   KOTTURPURAM,CHENNAI,Tamil Nadu,600085-India",Unlisted,Active,tamil nadu,Indian,55101,Trading
U55101TN2019PTC126960,SRI KONIDALA VAARI VENTURES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,10000000.00,10000000.00,2019-01-16,"SF No.68/2A, 68/2B, 68/3, 68/6,   Padmavathi Nagar,TIRUTTANI,Thiruvallur,Tamil Nadu,631209-India",Unlisted,Active,tamil nadu,Indian,55101,Trading
U55101TN2019PTC130352,PA LATHEEF ENTERPRISES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2019-07-05,"4/21 BIG STREET RAJA GIRI   PAPANASAM THALUK THANJAVUR,THANJAVUR,Thanjavur,Tamil Nadu,614207-India",Unlisted,Active,tamil nadu,Indian,55101,Trading
U55101TN2019PTC131073,FALKASH CAFE PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000.00,1000000.00,2019-08-14,"PLOT NO 49, 3RD CROSS STREET,   PADMAVATHI NAGAR, MADAMBAKKAM,CHENNAI,Kancheepuram,Tamil Nadu,600126-India",Unlisted,Active,tamil nadu,Indian,55101,Trading
U55101TN2019PTC131313,PRV HOTELS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000.00,200000.00,2019-08-28,"NO 4 PLOT NO 364 AMBETHKAR STREET   SHEIK AADBULLA NAGAR MAIN ROAD VIRUGAMBA,KKAM,CHENNAI,Chennai,Tamil Nadu,600092-India",Unlisted,Active,tamil nadu,Indian,55101,Trading
U55101TN2023PTC160238,TRAVELANCE HOLIDAYS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000.00,10000.00,2023-05-08,"NO.27, First Floor, Parsn Manere Mount Road,,No 602,Chennai,Chennai,Tamil Nadu,600006-India",Unlisted,Active,tamil nadu,Indian,55101,"Transport, storage and Communications"
U55101TN2023PTC162337,JAI SAIRAM RESIDENCY PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000.00,100000.00,2023-07-27,"78, Nadu,Mariyamman KovilKumanthapuram,Rajapalayam,Virudhunagar,Tamil Nadu,626188-India",Unlisted,Active,tamil nadu,Indian,55101,"Transport, storage and Communications"
U55101TN2025OPC176990,NAACHIYAAR INFRA (OPC) PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,One Person Company,1500000.00,100000.00,2025-02-15,"NO. D46, HINDU COLONY,,17TH STREET, NANGANALLUR,,Saidapet,Kanchipuram,Tamil Nadu,600061-India",Unlisted,Active,tamil nadu,Indian,55101,"Transport, storage and Communications"
U55101TZ2009PTC015144,APC HOTELS PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,10000000.00,10000000.00,2009-04-08,"No.411, Gandhi Road,Krishnagiri,Tamil Nadu,635001-India",Unlisted,Active,tamil nadu,Indian,55101,Trading
U55101TZ2020PTC033678,AAGNA HOTELS PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,1000000.00,1000000.00,2020-03-31,"No. 1256, Avinashi Road,   Nava India, Peelamedu,,Coimbatore,Coimbatore,Tamil Nadu,641004-India",Unlisted,Active,tamil nadu,Indian,55101,Trading
U55101TZ2021PTC037506,PENTOZ HOTELS PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,100000.00,100000.00,2021-11-09,"1-C, GOLF CLUB ROAD,   FINGER POST,,OOTY,Nilgiris,Tamil Nadu,643006-India",Unlisted,Active,tamil nadu,Indian,55101,Trading
U55101TZ2022PTC040626,SENTHOOR HOSPITALITY SERVICES PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,100000.00,100000.00,2022-12-28,"RH-19, Orchids Rakindo   VLB Engineering College,Kovaipudur,Coimbatore,Coimbatore,Tamil Nadu,641048-India",Unlisted,Active,tamil nadu,Indian,55101,Trading
U55109TN2002PTC048647,GRACE HILL RESORT & CLUBS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,500000.00,482000.00,2002-03-21,"NO.28, (OLD NO.11),9TH AVENUE, ASHOK NAGAR,   9TH AVENUE, ASHOK NAGAR,,CHENNAI - 600 083.,Chennai,Tamil Nadu,600083-India",Unlisted,Strike Off,tamil nadu,Indian,55109,Trading
U55205TN2020PTC133687,SEVANTHI HOSPITALITY PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000.00,100000.00,2020-01-08,"No: S5, AARTHIS ARK APARTMENT   MOOKAMBIKAI NAGAR, 6th CROSS STREET,,KTC NAGAR,TIRUNELVELI,Tirunelveli,Tamil Nadu,627011-India",Unlisted,Strike Off,tamil nadu,Indian,55205,Trading
U55205TN2020PTC139922,NESAM GRAND HOTELS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2020-12-05,"260A SRI RENGAPALAYAM,RAJAPALAYAM,Virudhunagar,Tamil Nadu,626117-India",Unlisted,Active,tamil nadu,Indian,55205,Trading
U93096TN2016PTC111294,CHAN CONSULTANTS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000.00,1000000.00,2016-07-05,"No.107, Gandhi Street,Ground floor   Chan Pinnacle, Rajiv Nagar,,Vanagaram,Chennai,Tamil Nadu,600077-India",Unlisted,Active,tamil nadu,Indian,93096,"Community, personal and Social Services"
U93110TZ2024OPC030913,APG INFINITY SPORTS CLUB (OPC) PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,One Person Company,100000.00,100000.00,2024-03-11,"NO. 2/170-A,,DEVASAMUTHIRAM,,Krishnagiri,Krishnagiri,Tamil Nadu,635001-India",Unlisted,Active,tamil nadu,Indian,93110,"Community, personal and Social Services"
U93190TN2024PTC167115,PPRS SPORTS ACADEMY PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000.00,800000.00,2024-02-01,"NO.4, VELLALAR STREET,,ADAMBAKKAM,Saidapet,Kanchipuram,Tamil Nadu,600088-India",Unlisted,Active,tamil nadu,Indian,93190,"Community, personal and Social Services"
U93290TN2025PTC178020,ZIROTIX INDIA PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000.00,200000.00,2025-03-09,"210/222, Linghi Chetty,Street,Tondiarpet Fort St George,Chennai,Tamil Nadu,600001-India",Unlisted,Active,tamil nadu,Indian,93290,"Community, personal and Social Services"
U95210TZ2023PTC028306,FOOZLEUP ELECTRONICS PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2023-05-03,"331,ONDHAPELLAIKADU,Salem,Salem,Tamil Nadu,636015-India",Unlisted,Active,tamil nadu,Indian,95210,"Community, personal and Social Services"
U96020TZ2023PTC030146,TAMED NATIVE CONSUMERS PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2023-12-15,"103/B, FATHIMA NAGAR, MAJID BACKSIDE,,SANYASIGUNDU(PO), SALEM,Salem,Salem,Tamil Nadu,636015-India",Unlisted,Active,tamil nadu,Indian,96020,"Community, personal and Social Services"
U96092TZ2024PTC032800,PGMTECK INNOVATIONS PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,100000.00,100000.00,2024-10-24,"D NO 2/288B,GANDI SALAI,,KAILASH NAGER,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,620019-India",Unlisted,Active,tamil nadu,Indian,96092,"Community, personal and Social Services"
U96905TN2023PTC160949,HUEZ AND CHEMISTRY PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000.00,750000.00,2023-06-02,"Club House 2, 1st Floor, Sipcot Thalambur Road,,Casagrand Supremus,Chinglepet,Kanchipuram,Tamil Nadu,600130-India",Unlisted,Active,tamil nadu,Indian,96905,"Community, personal and Social Services"
U99999TN1934PLC001016,INDIAN RELIEF BANK LIMITED,ROC Chennai,Company limited by shares,Non-government company,Public,2500000.00,0.00,1934-06-07,"MADRAS,Tondiarpet Fort St George,Chennai,Tamil Nadu,600001-India",Unlisted,Dissolved (Liquidated),tamil nadu,Indian,99999,"Community, personal and Social Services"
U99999TN1942PLC000188,AARNAD BANK LIMITED,ROC Chennai,Company limited by shares,Non-government company,Public,1000000.00,0.00,1942-12-23,"MADRAS,Tondiarpet Fort St George,Chennai,Tamil Nadu,600001-India",Unlisted,Dissolved (Liquidated),tamil nadu,Indian,99999,"Community, personal and Social Services"
U01403TN2016PTC104248,KALLIKUDI FARMERS PRODUCER COMPANY LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,2500000.00,1000000.00,2016-02-19,"667/B7, MOHAN EARTHMOVERS COMPLEX   OPPOSITE PKN BOYS HR. SEC. SCHOOL,THIRUMANGALAM,Madurai,Tamil Nadu,625706-India",Unlisted,Active,tamil nadu,Indian,01403,Agriculture and Allied Activities
U01403TZ2014PLC020171,M.L.C AGRITECH INDIA LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Public,500000.00,500000.00,2014-01-17,"4/128 S KOTTAYOUR   KUPPUR POST,DHARMAPURI,Dharmapuri,Tamil Nadu,636704-India",Unlisted,Strike Off,tamil nadu,Indian,01403,Agriculture and Allied Activities
U01403TZ2015PTC022021,HILL SIDE PLANTATION AND FARMS PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,2000000.00,1800000.00,2015-11-30,"No. 21, Roya Arcade, A.A Hospital,   Muthuganapalli,,Dharmapuri,Tamil Nadu,635110-India",Unlisted,Strike Off,tamil nadu,Indian,01403,Agriculture and Allied Activities
U01407TN2016PTC103684,KARUR MORINGA AND VEGETABLES FARMERS PRODUCER COMPANY LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000.00,360000.00,2016-01-14,"Nandhavanathottam,Lingamanaickenpatti(Village&P.O)   Pallapatti(via), Aravakuruchi (TK),Karur,Karur,Tamil Nadu,639207-India",Unlisted,Active,tamil nadu,Indian,01407,Agriculture and Allied Activities
U01409TN1988PTC016276,TRISHUL ROLLER FLOUR MILLS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000.00,0.00,1988-09-29,"31, A EAST AVANI MOOLA ST.,,MADURAI,Madurai,Tamil Nadu,625001-India",Unlisted,Strike Off,tamil nadu,Indian,01409,Agriculture and Allied Activities
U01409TN1990PTC018701,RAMESH FLOWERS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,50000000.00,25000000.00,1990-02-09,"A-62A,SIPCOT INDUSTRIAL  COMPLEX,   THERKU VERRAPANDIAPURAM,TUTICORIN,Thoothukudi,Tamil Nadu,628002-India",Unlisted,Active,tamil nadu,Indian,01409,Agriculture and Allied Activities
U01409TN1994PTC027201,SRI VENKATESWARA BIO - TECH PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,500000.00,0.00,1994-04-04,"PLOT NO. 144, ALWARTHIRUNAGARMADRAS-600 087,MADRAS-600 087,Chennai,Tamil Nadu,000000-India",Unlisted,Strike Off,tamil nadu,Indian,01409,Agriculture and Allied Activities
U01409TN1995PTC031550,NOVOTEC AGRO PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000.00,200.00,1995-05-26,"NO.2,FIRST CROSS ROAD,KASTURIBA NAGAR,ADYAR,   MADRAS-600020,MADRAS-600020,Chennai,Tamil Nadu,000000-India",Unlisted,Strike Off,tamil nadu,Indian,01409,Agriculture and Allied Activities
U01409TN2014PTC097586,RAJARAJA CHOZHAN FARMERS PRODUCER COMPANY LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,2500000.00,2066000.00,2014-10-07,"No.300/1, EAST ST,   VADAPATHY,KOKKERI,THANJAVUR,Thanjavur,Tamil Nadu,614402-India",Unlisted,Active,tamil nadu,Indian,01409,Agriculture and Allied Activities
U01409TZ1999PTC009066,NAVARASAM AGROTECH INDIA PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,5000000.00,84000.00,1999-11-04,"419 GANDHI ROADKRISHNAGIRI   DHARMAPURI,DHARMAPURI,Krishnagiri,Tamil Nadu,635001-India",Unlisted,Active,tamil nadu,Indian,01409,Agriculture and Allied Activities
U01409TZ2020PTC035034,SIVASAKTHI AGRO FARMS PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,30000000.00,20800000.00,2020-11-23,"1/300, Udumalpet Road,   Chithambalam, Palladam,,Tirupur,Coimbatore,Tamil Nadu,641664-India",Unlisted,Active,tamil nadu,Indian,01409,Agriculture and Allied Activities
U01409TZ2021PTC037322,MARUTHAM AGRO FARMER PRODUCER COMPANY LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,1500000.00,1500000.00,2021-10-17,"No.557/1A2, Kondasamanahalli,   Dhanduaranahalli Panchayat, Palacode,Dharmapuri,Dharmapuri,Tamil Nadu,636808-India",Unlisted,Active,tamil nadu,Indian,01409,Agriculture and Allied Activities
U01410TZ1995PTC006235,KALLAMADAI ROCKS AND MINERALS PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,500000.00,50000.00,1995-06-19,"SF.NO.811-813, NATHAKATTU PANAI, KALLAMADAI,   SENATHI PALAYAM PO,VELLAKOIL,Erode,Tamil Nadu,638111-India",Unlisted,Strike Off,tamil nadu,Indian,01410,Agriculture and Allied Activities
U01513TZ2005PTC012417,MAHA MAYA NUTRACEUTICALS PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2005-12-22,"28-A,METTUKADAI,MUTHUR (PO)   KANGEYAM (TK),ERODE(DT),Erode,Tamil Nadu,000000-India",Unlisted,Strike Off,tamil nadu,Indian,01513,Agriculture and Allied Activities
U01554TZ1984PTC001470,SALEM BOTTLING COMPANY PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,20000.00,0.00,1984-08-17,"13,VIDYALAYA ROAD   SALEM,SALEM,Salem,Tamil Nadu,000000-India",Unlisted,Strike Off,tamil nadu,Indian,01554,Agriculture and Allied Activities
U01611TN2023PTC162006,GOAT ESTATES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000.00,100000.00,2023-07-18,"NO.55,PWD STREET , REDHILLS,Ponneri,Tiruvallur,Tamil Nadu,600052-India",Unlisted,Active,tamil nadu,Indian,01611,Agriculture and Allied Activities
U01611TN2024PTC172205,MINJUR ORGANIC FARMER PRODUCER COMPANY LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000.00,10000.00,2024-07-25,"NO.50, BAZZAR STREET,,KATTUR, MINJUR,Ponneri,Tiruvallur,Tamil Nadu,601203-India",Unlisted,Active,tamil nadu,Indian,01611,Agriculture and Allied Activities
U01611TZ2023PTC028336,CROPSPHERE AGROTECH INDIA PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,1500000.00,50000.00,2023-05-08,"11/3,SARASWATHI LAYOUT,OTHAKALMANDAPAM,MADUKARAI,Coimbatore South,Coimbatore,Tamil Nadu,641032-India",Unlisted,Active,tamil nadu,Indian,01611,Agriculture and Allied Activities
U55101TN1997PTC039103,TRICHY CAFE PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,250000.00,190000.00,1997-09-25,"304/A, BLOCK, PREMIER GRIHALAKSHMI APARTMENTS,   ELANGO NAGAR,. VIRUGAMBAKKAM,CHENAI 92,Tamil Nadu,600092-India",Unlisted,Active,tamil nadu,Indian,55101,Trading
U55101TN1998PTC040221,BAREFOOT RESORTS AND LEISURE INDIA PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,10000000.00,6382900.00,1998-03-30,"SECOND FLOOR, NO.77 (OLD NO. 43),   CHAMIERS ROAD,,CHENNAI,Tamil Nadu,600028-India",Unlisted,Active,tamil nadu,Indian,55101,Trading
U55101TN1998PTC040641,RAJAMS CAFE PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,5000000.00,2000.00,1998-06-09,"114,VEPERY HIGH ROADPERIAMPET   CHENNAI-3.,CHENNAI-3.,Chennai,Tamil Nadu,600003-India",Unlisted,Strike Off,tamil nadu,Indian,55101,Trading
U55101TN2001PTC046684,SOUTH INDIA MOTELS AND RESORTS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,6000000.00,5354210.00,2001-02-23,"LAKASIDE HOUSEATHOOR DINDIGUL DIST   624 701.,624 701.,Tamil Nadu,000000-India",Unlisted,Active,tamil nadu,Indian,55101,Trading
U55101TN2002PTC049932,HOTEL JAYA PUSHPAM PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000000.00,90043960.00,2002-11-26,"19, Inner Ring Road, (Jawaharlal Nehru Salai)   Koyambedu,,CHENNAI,Tamil Nadu,600107-India",Unlisted,Active,tamil nadu,Indian,55101,Trading
U55101TN2005PTC056981,JOLLY GEM INN PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,500000.00,100000.00,2005-07-20,"NO.1A, 1B, RAJIVE GANDHI SALAI,   (OMR), NAVALURE,,CHENNAI,Tamil Nadu,603103-India",Unlisted,Active,tamil nadu,Indian,55101,Trading
U55101TN2006PTC061042,AMBATTUR HOSPITALITY PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,10000000.00,100000.00,2006-09-07,"NO. 86, E/2, INDUSTRIAL ESTATE AMBATTUR   AMBATTUR,CHENNAI,Tamil Nadu,600058-India",Unlisted,Strike Off,tamil nadu,Indian,55101,Trading
U55101TN2007PTC062180,AROSAN LORDS PARK HOTELS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,500000.00,0.00,2007-01-31,"FLAT NO F4  CHARU ARCADE  DOOR NO 17/8   ZACKARIA COLONY 1 ST STREET CHOOLAIMEDU,CHENNAI,Chennai,Tamil Nadu,600094-India",Unlisted,Strike Off,tamil nadu,Indian,55101,Trading
U55101TN2007PTC063735,ANNUGGRAHA FOOD SUPPLIES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000.00,200000.00,2007-06-01,"No.21,LakshmiSathiyaSaiNagar,Palanganatham,,Madurai,Tamil Nadu,625003-India",Unlisted,Active,tamil nadu,Indian,55101,Trading
U55101TN2007PTC065537,SNB HOSPITALITY SERVICES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,20000000.00,13850000.00,2007-11-28,"NO.37/17, SEMBUDOSS STREET   FIRST FLOOR,CHENNAI,Chennai,Tamil Nadu,600001-India",Unlisted,Active,tamil nadu,Indian,55101,Trading
U55101TN2008PTC068350,HOTEL MEMPHIS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,2000000.00,100000.00,2008-06-25,"FORESTDALE   3/320 EAST COAST ROAD, UTHANDI,CHENNAI,Tamil Nadu,600119-India",Unlisted,Strike Off,tamil nadu,Indian,55101,Trading
U55101TN2009PTC070774,PLATTER FOODS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,5000000.00,100000.00,2009-02-19,"OLD NO. 13, NEW NO. 6   PADMANABHA NAGAR II STREET, ADYAR,CHENNAI,Chennai,Tamil Nadu,600020-India",Unlisted,Active,tamil nadu,Indian,55101,Trading
U55101TN2009PTC072733,KARAIKUDI ANNALAKSHMI COMMERCIAL KITCHEN PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,7500000.00,6400000.00,2009-08-31,"24/73, JAWAHAR STREET,   NEW TOWN,,KARAIKUDI,Tamil Nadu,630001-India",Unlisted,Active,tamil nadu,Indian,55101,Trading
U55101TN2009PTC073298,GOLDEN LEAF HOSPITALITY PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,5000000.00,100000.00,2009-10-21,"NO 101 B DR LAKSHMANASWAMY SALAI,   K.K. NAGAR,CHENNAI,Chennai,Tamil Nadu,600078-India",Unlisted,Strike Off,tamil nadu,Indian,55101,Trading
U55101TN2011PTC082113,BEAR MOUNTAIN JUNGLE RESORT PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2011-08-29,"NO.1, CASAUARAINBAY   KOVALAM VILLAGE,CHENNAI,Tamil Nadu,603110-India",Unlisted,Active,tamil nadu,Indian,55101,Trading
U55101TN2011PTC082553,HOTEL CHANDINI PALACE PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,5000000.00,200000.00,2011-09-29,"Plot 1, Second Floor, Door No.1/1   Athreyapuram First street, Choolaimedu,Chennai,Chennai,Tamil Nadu,600094-India",Unlisted,Strike Off,tamil nadu,Indian,55101,Trading
U55101TN2011PTC083024,SLJ ENTERPRISES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,10000000.00,10000000.00,2011-11-08,"28, FIRST MAIN ROAD,   UNITED INDIA COLONY,KODAMBAKKAM,Tamil Nadu,600024-India",Unlisted,Active,tamil nadu,Indian,55101,Trading
U55101TN2011PTC083039,MAMALLA HOMELY ACCOMODATION PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,4300000.00,3568160.00,2011-11-08,"OLD NO:25, NEW NO:42/1   FISHERMAN COLONY, VENPURUSHAM VILLAGE,MAMALLAPURAM,Tamil Nadu,603104-India",Unlisted,Active,tamil nadu,Indian,55101,Trading
U55101TN2012PTC086110,ADYA EARTH PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,500000.00,100000.00,2012-05-31,"7 RUTLAND GATE  6TH ST   NUNGAMBAKKAM,CHENNAI,Tamil Nadu,600006-India",Unlisted,Active,tamil nadu,Indian,55101,Trading
U55101TN2012PTC088748,D C FOODS INDIA PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000.00,100000.00,2012-12-03,"NO.3, SELF HELP INDUSTRIAL ESTATE,   KEELKATTALAI,CHENNAI,Chennai,Tamil Nadu,600119-India",Unlisted,Active,tamil nadu,Indian,55101,Trading
U55101TN2013PTC090284,SHREE GNANAM HOTELS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000.00,100000.00,2013-03-27,"26, Arokiya Nagar   New Bus Stand Opposite, R.S.G College Po,st,Thanjavur,Thanjavur,Tamil Nadu,613005-India",Unlisted,Strike Off,tamil nadu,Indian,55101,Trading
U55101TN2013PTC090868,EXPERT NETWORK HOSPITALITY PROJECTS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000.00,100000.00,2013-04-30,"NO.115 IOA COMPLEX,   67 ROYAPETTAH HIGH ROAD,,CHENNAI,Chennai,Tamil Nadu,600014-India",Unlisted,Active,tamil nadu,Indian,55101,Trading
U55101TN2013PTC091246,ZAM ZAM CATERERS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000.00,100000.00,2013-05-21,"OLD NO 341, NEW NO 34, T.T.K SALAI,   DEWANSAHEB GARDEN, ROYAPETTAH,CHENNAI,Chennai,Tamil Nadu,600014-India",Unlisted,Strike Off,tamil nadu,Indian,55101,Trading
U55101TN2014OPC096597,HUSH AND LUSH SALON AND SPA'S PRIVATE LIMITED (OPC),ROC Chennai,Company limited by shares,Non-government company,One Person Company,100000.00,0.00,2014-07-18,"Old No. 21, New No. 4, Venkateswara Nagar,   Second Lane, Velachery,Chennai,Tamil Nadu,600042-India",Unlisted,Strike Off,tamil nadu,Indian,55101,Trading
