CIN,CompanyName,CompanyROCcode,CompanyCategory,CompanySubCategory,CompanyClass,AuthorizedCapital,PaidupCapital,CompanyRegistrationdate_date,Registered_Office_Address,Listingstatus,CompanyStatus,CompanyStateCode,CompanyIndian/Foreign Company,nic_code,CompanyIndustrialClassification
U45200KA2019PTC121210,LYSSOM CONSTRUCTION PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000.00,300000.00,2019-02-08,"107/2, Ground Floor   Sana Manzil, Coles Road, Frazer Town,Bangalore,Bangalore,Karnataka,560005-India",Unlisted,Active,karnataka,Indian,45200,Construction
U45200KA2019PTC124985,MATDESIGN BUILDING SOLUTIONS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000.00,100000.00,2019-06-06,"NO 28 7TH CROSS WILSON GARDEN NEAR   WILSON GARDEN POLICE STATION,BANGALORE,Bangalore,Karnataka,560027-India",Unlisted,Active,karnataka,Indian,45200,Construction
U45200KA2022PTC162915,NINITHA CONSTRUCTIONS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1500000.00,10000.00,2022-06-24,"No.14, 2nd B Cross, A sector   Amruthnagar,Bangalore,Bangalore,Karnataka,560092-India",Unlisted,Active,karnataka,Indian,45200,Construction
U45200KA2022PTC162995,SHRI DURGAMBIKA INFRA PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1500000.00,100000.00,2022-06-27,"No. 1825/76, Near St John's school,   HRB Layout, Shivakumaraswamy Badavane,Davangere,Davanagere,Karnataka,577005-India",Unlisted,Active,karnataka,Indian,45200,Construction
U45200KA2022PTC166432,ECOLIVING INFRA AND INDUSTRIES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000.00,100000.00,2022-09-23,"Shop No 4,No 32, 1st Main,VB Layout,Near   Venkateshwara School, KR Puram PO,Bangalore,Bangalore,Karnataka,560036-India",Unlisted,Active,karnataka,Indian,45200,Construction
U45200KA2023PTC173388,ENERGIA BACCELLO PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000.00,100000.00,2023-05-09,"VILLA NO C 17 STERLING,VILLA GRANDE KANNAMANGALA,Bangalore South,Bangalore,Karnataka,560067-India",Unlisted,Active,karnataka,Indian,45200,Trading
U45200KA2025PTC199407,EMERTX PERFORMANCE MOTORSPORT PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000.00,10000.00,2025-03-07,"C/O PRASANNA KUMAR C,NR. EAST POINT HOSPITAL,Bangalore South,Bangalore,Karnataka,560049-India",Unlisted,Active,karnataka,Indian,45200,Trading
U45201KA1982PTC005065,MANGALORE CONSTRUCTIONS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000.00,700000.00,1982-12-06,"NO.12, ST.PATRICKS SHOPPINGNO-D-5, GROUND FLOOR   1ST STAGE BDA,AUSTIN TOWN COMPLEX, BANG.,Chikmagalur,Karnataka,560047-India",Unlisted,Active,karnataka,Indian,45201,Construction
U45201KA1984PTC005926,GRUHALAKSHMI HOUSING CO PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,300000.00,2000.00,1984-02-28,"NO 33 GRUHALAKSHMI SOCIETYKAMALA NAGAR   79,BANGALORE,Karnataka,560079-India",Unlisted,Strike Off,karnataka,Indian,45201,Construction
U45201KA1984PTC005928,KAYANATTU SURFACE FINISHING PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000.00,1000000.00,1984-02-29,"470A, 4TH PHASEPEENYA INDUSTRIAL AREA   PEENYA,BANGALORE,Karnataka,560058-India",Unlisted,Active,karnataka,Indian,45201,Construction
U45201KA1985PTC031171,VASWANI ESTATES DEVELOPERS PRIVATE LIMITED.,ROC Bangalore,Company limited by shares,Non-government company,Private,30000000.00,30000000.00,1985-02-08,"'VASWANI VICTORIA'   3RD FLOOR, 30, VICTORIA ROAD,,BANGALORE,Bangalore,Karnataka,560047-India",Unlisted,Active,karnataka,Indian,45201,Construction
U45201KA1989PTC009830,ESSKAYBEE DEVELOPMENTS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,2000000.00,1753500.00,1989-02-08,"225/100, SNEHA APTS,18TH CROSS, S.S.NAGAR,   BANGALORE,BANGALORE,Karnataka,560080-India",Unlisted,Active,karnataka,Indian,45201,Construction
U45201KA1990PTC011064,GURURAJ HOUSING CONSTRUCTIONS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,500000.00,2000.00,1990-07-12,"P-1, 'GURUKRUPA', KALYANNAGAR,B-I-D-E,   MEDICAL COLEGE, HOSPITAL ROAD,,BIJAPUR,Karnataka,000000-India",Unlisted,Strike Off,karnataka,Indian,45201,Construction
U45201KA1990PTC011119,M.V.M.MULTILINK PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,500000.00,300.00,1990-08-08,"464, III STAGE I BLOCK,   BASEVESHWARA NAGAR,,BANGALORE,Karnataka,000000-India",Unlisted,Strike Off,karnataka,Indian,45201,Construction
U45201KA1993PTC014158,SAI PUSPANJALI CONVENSION HALL PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,3000000.00,200000.00,1993-03-29,"12TH MAIN V TH PHASEJ P NAGAR   BANGALORE,560078,Karnataka,560078-India",Unlisted,Active,karnataka,Indian,45201,Construction
U45201KA1995PTC017979,EMERALD SPRINGS AGRO PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,2500000.00,1300000.00,1995-06-06,"BLOCK 5, DOOR 5-P, KIADB QUARTERS,   BOMMASANDRA INDUSTRIAL AREA, HOSUR ROAD,,BENGALURU,Bangalore,Karnataka,560099-India",Unlisted,Active,karnataka,Indian,45201,Construction
U45201KA1995PTC018278,S H S BUILDERS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000.00,60000.00,1995-07-12,"2619  8TH A MAIN 15TH CROSS BSK II STAGE,BANGALORE,Karnataka,560070-India",Unlisted,Strike Off,karnataka,Indian,45201,Construction
U45201KA1995PTC018439,SHREE SHANTHI HOMES PRIVATE LIMITED.,ROC Bangalore,Company limited by shares,Non-government company,Private,5000000.00,2000.00,1995-08-01,"D3 CASA LAVELLE 3 LAVELLEROAD,BANGALORE,Karnataka,560001-India",Unlisted,Strike Off,karnataka,Indian,45201,Construction
