CIN,CompanyName,CompanyROCcode,CompanyCategory,CompanySubCategory,CompanyClass,AuthorizedCapital,PaidupCapital,CompanyRegistrationdate_date,Registered_Office_Address,Listingstatus,CompanyStatus,CompanyStateCode,CompanyIndian/Foreign Company,nic_code,CompanyIndustrialClassification
U45201DL2020PTC366562,SPACE STUDIO PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000.00,1000000.00,2020-07-20,"Flat-25 DDA Janta Flat   Adhchini,Delhi,New Delhi,Delhi,110017-India",Unlisted,Active,delhi,Indian,45201,Construction
U45201DL2021PTC375964,DHRUVA CONSTRUCTION PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2021-01-21,"C/O MR RAJESH KUMAR   F-2/874 SANGAM VIHAR, TIGRI, SOUTH DELHI,DELHI,South Delhi,Delhi,110062-India",Unlisted,Active,delhi,Indian,45201,Construction
U45201DL2021PTC376381,ECOFIFARMS INDIA PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2021-02-02,"H.NO- 25, 2ND FLOOR,   PKT-B-8, SEC-5,ROHINI,,DELHI,North West,Delhi,110085-India",Unlisted,Active,delhi,Indian,45201,Construction
U45201DL2021PTC377658,PRAKASA DEVELOPERS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2021-02-26,"D-54B, 100 Foota Road   Chaterpur Enclave,Delhi,South Delhi,Delhi,110030-India",Unlisted,Active,delhi,Indian,45201,Construction
U45201DL2021PTC380055,RIVERSIDE HILLVIEW WELLNESS FARMS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2021-04-14,"39   1ST FLOOR, BLOCK C,  GREATER KAILASH-1,DELHI,South Delhi,Delhi,110048-India",Unlisted,Active,delhi,Indian,45201,Construction
U45201DL2021PTC381094,SKOPE BUILDWELL PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2021-05-14,"PLOT NO- G-1/484 AND 485 FLAT NO-101 F/F   RIGHT SIDE DALLMIL ROAD UTTAM NAGAR,DELHI,West Delhi,Delhi,110059-India",Unlisted,Active,delhi,Indian,45201,Construction
U45201DL2021PTC381509,SHREE BALAJI METICULOUS PROJECTS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000.00,500000.00,2021-05-25,"D-15, Gali no. 3, Sanjay Mohalla   Bhajanpura,Delhi,North East,Delhi,110053-India",Unlisted,Active,delhi,Indian,45201,Construction
U45201DL2021PTC381950,UNEECOPS BUILDWELL PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000.00,1000000.00,2021-06-04,"C-185, PHASE-1,   NARAINA INDUSTRIAL AREA,DELHI,New Delhi,Delhi,110028-India",Unlisted,Active,delhi,Indian,45201,Construction
U45201DL2021PTC384407,SHREEGUN BUILDTECH PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2021-07-29,"H NO-1771 UPPER G/F GALI NO-7   GOVINDPURI EXTN, NR. GOPAL DIARY,DELHI,South Delhi,Delhi,110019-India",Unlisted,Active,delhi,Indian,45201,Construction
U45201DL2021PTC384721,BEYOND ARC CONSTRUCTION PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2021-08-04,"C-9, GROUND FLOOR, GULAB BAGH,OM VIHAR, UTTAM NAGAR,New Delhi,West Delhi,Delhi,110059-India",Unlisted,Active,delhi,Indian,45201,Construction
U45201DL2022OPC403628,PKSRS CONSTRUCTION (OPC) PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,One Person Company,100000.00,20000.00,2022-08-24,"SHOP NO UG-29   PALIKA PLACE, R K MARG NEW DELHI,DELHI,Central Delhi,Delhi,110001-India",Unlisted,Active,delhi,Indian,45201,Construction
U45201DL2022PTC394122,ARK7 STRUCTURES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2022-02-21,"WZ-33/4, S/F VILLAGE ASALAT PUR,   JANAK PURI, NEAR MANDIR,,DELHI,New Delhi,Delhi,110058-India",Unlisted,Active,delhi,Indian,45201,Construction
U45201DL2022PTC408930,SAMRATH EPC PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,50000000.00,25000000.00,2022-12-27,"Cabin 2A, Third Floor, 4873/1B,,24, Ansari Road, Daryaganj,,New Delhi,Central Delhi,Delhi,110002-India",Unlisted,Active,delhi,Indian,45201,Construction
U55209DL2007PTC158965,BIZPORT IMPEX PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000.00,100000.00,2007-02-07,"519, SUNEJA TOWER-1   DISTRICT CENTRE,JANAK PURI,Delhi,110058-India",Unlisted,Strike Off,delhi,Indian,55209,Trading
U55209DL2008PTC184493,CURRY EXPRESS RESTAURANT PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,0.00,2008-10-24,"1402, B-2, GROUND FLOOR   STREET NO. 13, GOVINDPURI,DELHI,South Delhi,Delhi,110019-India",Unlisted,Strike Off,delhi,Indian,55209,Trading
U55209DL2010PTC211711,GOLDEN CHARIOT DELHI FOODS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000.00,200000.00,2010-12-23,"F-3/94, Second Floor   Sector-16, Rohini,New Delhi,North West,Delhi,110085-India",Unlisted,Strike Off,delhi,Indian,55209,Trading
U55209DL2012PTC233814,VIJAY EATING CORNER PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000.00,300000.00,2012-03-31,"S- 577, SCHOOL BLOCK   SHAKARPUR,NEW DELHI,Delhi,110092-India",Unlisted,Strike Off,delhi,Indian,55209,Trading
U55209DL2013PTC249428,LEISUREZONE CAFE PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000.00,400000.00,2013-03-15,"32   SUNDER NAGAR,NEW DELHI,New Delhi,Delhi,110003-India",Unlisted,Active,delhi,Indian,55209,Trading
U55209DL2015PTC279343,BRYS CAFE PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2015-04-21,"Shop No. 19, Ground Floor, Pocket-E, DDA Market   Mayur Vihar, Phase-2,DELHI,New Delhi,Delhi,110091-India",Unlisted,Active,delhi,Indian,55209,Trading
U55209DL2016PTC298944,STIRRER HOSPITALITY PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2016-05-02,"H-14/4, BLOCK NO. H-14   MALVIYA NAGAR,NEW DELHI,South Delhi,Delhi,110017-India",Unlisted,Strike Off,delhi,Indian,55209,Trading
U55209DL2016PTC301449,AMATERASU FOODS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,200000.00,151330.00,2016-06-15,"Plot No.101, 1st Floor   KINGSAY CAMP MALL ROAD,DELHI,Central Delhi,Delhi,110054-India",Unlisted,Active,delhi,Indian,55209,Trading
U55209DL2016PTC307178,MEC SYRIAN FOODS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2016-10-17,"F-9/1,G/F   HAUZ RANI,NEW DELHI,New Delhi,Delhi,110017-India",Unlisted,Active,delhi,Indian,55209,Trading
U55209DL2017OPC313192,FAST TRAX RESTAURANT (OPC) PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,One Person Company,100000.00,100000.00,2017-02-20,"b-3, friends colony (west)   main mathura road,south delhi,South Delhi,Delhi,110065-India",Unlisted,Strike Off,delhi,Indian,55209,Trading
U55209DL2017PTC311041,GMNOW HOSPITALITY PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,50000.00,2017-01-25,"M-4   SOUTH EXTENSION PART-2,DELHI,New Delhi,Delhi,110049-India",Unlisted,Strike Off,delhi,Indian,55209,Trading
U55209DL2017PTC313057,ESWARA KAMADHENU RESTAURANT PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,15000000.00,400000.00,2017-02-17,"59/18 FIRST FLOOR   R.D. MARG, KALKA JI,NEW DELHI,New Delhi,Delhi,110019-India",Unlisted,Active,delhi,Indian,55209,Trading
U55209DL2017PTC314391,POSLA & POSLA'S PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2017-03-14,"H.NO. 466, TEEN PANA   VILLAGE & P.O. KANJHAWALA,DELHI,North West,Delhi,110081-India",Unlisted,Strike Off,delhi,Indian,55209,Trading
U55209DL2017PTC315479,RSG CAFES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2017-04-03,"Upper Ground Floor   B-1/455, Janak Puri,New Delhi,West Delhi,Delhi,110058-India",Unlisted,Converted to LLP,delhi,Indian,55209,Trading
U55209DL2017PTC316127,CANTINO HOSPITALITY PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2017-04-13,"Shop No. 5 DDA MArket Hudson Lane   Kingsway camp GTB Nagar,DELHI,North East,Delhi,110009-India",Unlisted,Active,delhi,Indian,55209,Trading
U55209DL2017PTC321362,RAMDOOT HOSPITALITY PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,3000000.00,100000.00,2017-07-28,"SHOP NO. 33 G/F CSC SHAKTI APPT.   PASCHIM VIHAR,NEW DELHI,West Delhi,Delhi,110063-India",Unlisted,Active,delhi,Indian,55209,Trading
U55209DL2017PTC327101,SHRIPADMAVATI BALAJI PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2017-12-12,"B- 175-KH NO-836, CHHATTERPUR EXTN   NEW DELHI,DELHI,South Delhi,Delhi,110074-India",Unlisted,Active,delhi,Indian,55209,Trading
U55209DL2018PTC328730,SALAD STORY RESTAURANTS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,40000000.00,33000000.00,2018-01-18,"C-46   Greater Kailash-1,New Delhi,South Delhi,Delhi,110048-India",Unlisted,Active,delhi,Indian,55209,Trading
U55209DL2018PTC329651,EKARASA HOSPITALITY PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,10000.00,2018-02-19,"8627 EAST PARK ROAD   KAROL BAGH,DELHI,North Delhi,Delhi,110005-India",Unlisted,Active,delhi,Indian,55209,Trading
U55209DL2018PTC334814,SUNVEER FOOD JUNCTION PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,200000.00,200000.00,2018-06-04,"J-26A,   BLOCK J,CHANAKYA PLACE, UTTAM NGR,West Delhi,Delhi,110059-India",Unlisted,Active,delhi,Indian,55209,Trading
U55209DL2018PTC336142,KARAVALLI HOSPITALITY PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000.00,500000.00,2018-07-04,"449 Ground Floor, Leela Ram Market, Masjid Moth,   South Extension-2,New Delhi,New Delhi,Delhi,110049-India",Unlisted,Active,delhi,Indian,55209,Trading
U55209DL2018PTC336754,EVANSTON FOOD VENTURES GLOBAL PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000.00,1000000.00,2018-07-19,"G-176, KH No.55/1,JAIVIHAR   NANGLOI,NEW DELHI,South West Delhi,Delhi,110041-India",Unlisted,Active,delhi,Indian,55209,Trading
U55209DL2018PTC339148,BOISSON KITCHEN AND BAR PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,10000000.00,10000000.00,2018-09-20,"Third Floor, D-21, Defence Colony, NEW DELHI,   South Delhi,,Delhi,South Delhi,Delhi,110024-India",Unlisted,Active,delhi,Indian,55209,Trading
U55209DL2018PTC342776,SPEAR HEAD HOSPITALITY PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,15000000.00,6910700.00,2018-12-10,"A-31/3, IIND Floor   Mayapuri Industrial Area, Phase - 1,NEW DELHI,West Delhi,Delhi,110064-India",Unlisted,Active,delhi,Indian,55209,Trading
U55209DL2018PTC343336,HILL LIGHT RESTAURANT PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2018-12-20,"30-A GROUND FLOOR   HAUZ KHAS VILLAGE,DELHI,South Delhi,Delhi,110016-India",Unlisted,Active,delhi,Indian,55209,Trading
U55209DL2019PTC343751,TRIO LIVINGS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000.00,100000.00,2019-01-02,"10184, MAIN ARYA SAMAJ ROAD,   HOTEL LANDMARK INN,,NEW DELHI,Central Delhi,Delhi,110005-India",Unlisted,Active,delhi,Indian,55209,Trading
U55209DL2019PTC345925,GUJRAL RESTAURANTS AND MANAGEMENT PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2019-02-13,"1, THIRD FLOOR   ISHWAR NAGAR,NEW DELHI,South Delhi,Delhi,110065-India",Unlisted,Active,delhi,Indian,55209,Trading
U55209DL2019PTC347825,LAILA GRILL CAFE PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000.00,99999.00,2019-03-27,"D/O S M ALI R-279/4 IIND FLOOR GALI NO.2   JOGA BAI EXTENSION JAMIA NAGAR OKHLA,NEW DELHI,New Delhi,Delhi,110025-India",Unlisted,Strike Off,delhi,Indian,55209,Trading
U55209DL2019PTC349358,CHOPHOUSE CAFE PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2019-04-30,"25, GROUND FLOOR, SHOP J AND K-BLOCK   LAXMI NAGAR, NEAR RICKY PROPERTY,DELHI,East Delhi,Delhi,110092-India",Unlisted,Active,delhi,Indian,55209,Trading
U55209DL2019PTC350873,KALI HOLIDAYS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000.00,500000.00,2019-06-03,"Reema Bahal   A-129, 3rd Floor, Anand Vihar,NEW DELHI,East Delhi,Delhi,110092-India",Unlisted,Active,delhi,Indian,55209,Trading
U55209DL2019PTC351323,ALCO-HOLIDAY PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2019-06-13,"C-804, Aashiana Appartments   Mayur Vihar Extension Phase- 1,NEW DELHI,East Delhi,Delhi,110091-India",Unlisted,Strike Off,delhi,Indian,55209,Trading
U55209DL2019PTC351662,TRUTH RESTRO AND BAR PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2019-06-21,"P-25A PANDAV NAGAR   DELHI,DELHI,East Delhi,Delhi,110091-India",Unlisted,Active,delhi,Indian,55209,Trading
U55209DL2019PTC354544,KANJLOCHAN FACILITIES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2019-09-02,"House No. 64 , Block-F, PKT-9   Sec-15,ROHINI,New Delhi,Delhi,110085-India",Unlisted,Active,delhi,Indian,55209,Trading
U55209DL2019PTC355876,HI CHOICE BIRYANI PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2019-10-04,"J-3/163, G/F,   LAXMI NAGAR EXTN,,NEW DELHI,East Delhi,Delhi,110092-India",Unlisted,Strike Off,delhi,Indian,55209,Trading
U55209DL2019PTC357765,DELI BRANDS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2019-11-20,"FLAT NO 56 PLOT NO 85 TRILOK APARTMENT   ADARSH KUNJ INDRA PRASTHA EXTN,NEW DELHI,New Delhi,Delhi,110092-India",Unlisted,Strike Off,delhi,Indian,55209,Trading
U55209DL2020PTC360333,WEDDING RINGERS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,6000000.00,6000000.00,2020-01-15,"SG-31A   ADITYA MEGA MALL,DELHI,East Delhi,Delhi,110032-India",Unlisted,Active,delhi,Indian,55209,Trading
U55209DL2020PTC363208,DESIRE HOSTELS & TOURS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2020-04-09,"C-13 G/F   SHIVALIK COLONY,NEW DELHI,North East,Delhi,110017-India",Unlisted,Active,delhi,Indian,55209,Trading
U55209DL2020PTC371167,MIRIVA PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2020-10-09,"P. NO. 310, BLOCK NO. 9, SUNDER VIHAR,   PASCHIM VIHAR-1,DELHI,West Delhi,Delhi,110087-India",Unlisted,Active,delhi,Indian,55209,Trading
U55209DL2021PTC376475,SOUTHGATE KASAULI SUITES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2021-02-03,"201, 2nd Floor, Mercantile House   15 Kasturba Gandhi Marg,New Delhi,Central Delhi,Delhi,110001-India",Unlisted,Active,delhi,Indian,55209,Trading
U55209DL2021PTC377077,AERIAL HOSPITALITY PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2021-02-16,"1714/8, T/F RISHI NAGAR,K.M. PUR   NEAR H. NO. 1715,Delhi,North East,Delhi,110003-India",Unlisted,Active,delhi,Indian,55209,Trading
U55209DL2021PTC378939,AHLAAN HOSPITALITY PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2021-03-20,"SHOP OFF NO. 10/4/102, F/F, PLOT N0.13   SECTOR-10, ODEAN MLU PLAZA DWARKA,DELHI,South West Delhi,Delhi,110075-India",Unlisted,Active,delhi,Indian,55209,Trading
U55209DL2021PTC379921,FOODIE CHACHA HOSPITALITY PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2021-04-12,"HOUSE NO 301 PLOT NO 25 3RD FLOOR GARG   PLAZA STREET NO 44 VARDHAMAN TIMES PLAZA,PITAMPURA,North West,Delhi,110034-India",Unlisted,Active,delhi,Indian,55209,Trading
U55209DL2021PTC380375,SUN RIVER RESORT PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,5000000.00,3500000.00,2021-04-21,"House No. AW/109,1ST FLOOR,   SANJAY GANDHI TRANSPORT NAGAR,DELHI,North Delhi,Delhi,110042-India",Unlisted,Active,delhi,Indian,55209,Trading
U55209DL2021PTC380936,CAMPBELL LOUNGES AND BEVERAGES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000.00,1000000.00,2021-05-10,"M/s Baldev Com P.Ltd. 9 LSC, 2nd Floor,Masjid Moth   Greater Kailash, Part-II,,Delhi,South Delhi,Delhi,110048-India",Unlisted,Active,delhi,Indian,55209,Trading
U55209DL2021PTC383733,KEDAR GANGA HOTELS AND RESORTS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,10000000.00,1000000.00,2021-07-15,"B-24 COMMUNITY CENTRE BLOCK B JANAK PURI   NEAR HDFC STANDARD LIFE,DELHI,West Delhi,Delhi,110058-India",Unlisted,Active,delhi,Indian,55209,Trading
U55209DL2021PTC389091,HDA FLAVOUR PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1050000.00,129250.00,2021-10-28,"F-505 TAMIL SANGAM MARG   SOM VIHAR SECTOR-10 R K PURAM,DELHI,New Delhi,Delhi,110022-India",Unlisted,Active,delhi,Indian,55209,Trading
U55209DL2022OPC407231,DVRN HOSPITALITY (OPC) PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,One Person Company,100000.00,50000.00,2022-11-22,"D- 572   D  BLOCK  POCKET 3 UTTAM NAGAR,DELHI,West Delhi,Delhi,110059-India",Unlisted,Active,delhi,Indian,55209,Trading
U55209DL2022PTC403649,DANNYANDCHERRY FARMS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,10000.00,2022-08-25,"28 B POCKET A NAND NAGARI G T B ENCLAVE   110093 DELHI INDIA,DELHI,North East,Delhi,110093-India",Unlisted,Active,delhi,Indian,55209,Trading
U55209DL2022PTC405089,SPACEGO TRADE PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2022-09-26,"C-1/B,GROUND FLOOR   MANSAROVER GARDEN,DELHI,West Delhi,Delhi,110015-India",Unlisted,Active,delhi,Indian,55209,Trading
U55209DL2022PTC405119,RDPA ROYAL HOSPITALITY PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2022-09-26,"Plot no 50 KH NO 235 Ground Floor,Village Kiraki Suleman Nagar,New Delhi,West Delhi,Delhi,110041-India",Unlisted,Active,delhi,Indian,55209,Trading
U55209DL2022PTC406618,OSB FUTURE PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000.00,200000.00,2022-11-09,"House No-219A   PKT B-04 Keshav Puram,Delhi,North West,Delhi,110035-India",Unlisted,Active,delhi,Indian,55209,Trading
U55209DL2022PTC407270,ARIANA RESORTS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1500000.00,100000.00,2022-11-23,"90/10-B, BASEMENT   MALVIYA NAGAR,DELHI,South Delhi,Delhi,110017-India",Unlisted,Active,delhi,Indian,55209,Trading
U55209DL2022PTC408485,ROCKLAND COUNTY PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000.00,1000000.00,2022-12-17,"205 S/F PLOT NO-13 LSC,JAGDAMBA TOWER PREET VIHAR CBSE BUILDING,East Delhi,East Delhi,Delhi,110092-India",Unlisted,Active,delhi,Indian,55209,Trading
U55209DL2022PTC408657,FOLKHUB HOSPITALITY AND EVENTS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,15000.00,15000.00,2022-12-21,"PLOT NO. 229, SECOND FLOOR   BLOCK A, SEC-8, DWARKA,DELHI,New Delhi,Delhi,110077-India",Unlisted,Strike Off,delhi,Indian,55209,Trading
U55209DL2023PTC409256,SALUBREW CAFE PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000.00,10000.00,2023-01-02,"PLOT NO 58 S/F   SEC - 12A DWARKA,NEWDELHI,West Delhi,Delhi,110078-India",Unlisted,Active,delhi,Indian,55209,Trading
U55209DL2023PTC409415,SAGEBRIGHT HOSPITALITY PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,2000000.00,500000.00,2023-01-05,"A-1/241 T/F Safdarjung Enclave   New Delhi,Delhi,West Delhi,Delhi,110029-India",Unlisted,Active,delhi,Indian,55209,Trading
U55209DL2023PTC409917,SUSTAINABLE HOSPITALITY PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1500000.00,500000.00,2023-01-12,"5, B M, KRISHNA NAGAR   KAMAL CINEMA,NEWDELHI,New Delhi,Delhi,110029-India",Unlisted,Active,delhi,Indian,55209,Trading
U56100DL2023PTC422606,MSVFOODTECH PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2023-11-13,"10/123,124, GROUND FLOOR,,SHANKAR GALI,,Shahdara,Shahdara,Delhi,110032-India",Unlisted,Active,delhi,Indian,56100,"Transport, storage and Communications"
U56100DL2023PTC423041,NIYARA FOODS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1500000.00,100000.00,2023-11-23,"G 22, GROUND FLOOR, 209,,MASJID MOTH, NDSE PA II,,New Delhi,South Delhi,Delhi,110049-India",Unlisted,Active,delhi,Indian,56100,"Transport, storage and Communications"
U56100DL2025PTC443279,GOODBITE FOODWORKS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2025-02-24,"Plot IN Khasra No. 652,Ground Floor, Ghitorni,New Delhi,South West Delhi,Delhi,110030-India",Unlisted,Active,delhi,Indian,56100,"Transport, storage and Communications"
U56100DL2025PTC447547,INDIAN DESIRE (GOURMET TRAIL) PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2025-05-01,"B-93, G-5,Dilshad Colony,Shahdara,Shahdara,Delhi,110095-India",Unlisted,Active,delhi,Indian,56100,"Transport, storage and Communications"
U56101DL2023PTC411666,DTOX CAFEX PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000.00,100000.00,2023-03-27,"508 DOUBLE STOREY GROUND FLOOR,NEW RAJINDER NAGAR,New Delhi,Central Delhi,Delhi,110060-India",Unlisted,Active,delhi,Indian,56101,"Transport, storage and Communications"
U56101DL2023PTC414335,AS TADKA LOVERS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000.00,500000.00,2023-05-17,"HOUSE NO 35 SHOP NO 5,GROUND FLOOR PKT-A-2,North West Delhi,North West Delhi,Delhi,110085-India",Unlisted,Active,delhi,Indian,56101,"Transport, storage and Communications"
U56101DL2023PTC422847,FLAVORSAVOR KITCHEN PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2023-11-20,"7/25, GROUND FLOOR,JWALA NAGAR, SHAHDARA,Shahdara,Shahdara,Delhi,110032-India",Unlisted,Active,delhi,Indian,56101,"Transport, storage and Communications"
U56101DL2024PTC433850,NAZI FOODS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2024-07-08,"OLD H.NO-1-A NEW PLOT C-2,SHOP NO-74 GANESH NAGAR,East Delhi,East Delhi,Delhi,110092-India",Unlisted,Active,delhi,Indian,56101,"Transport, storage and Communications"
U56101DL2024PTC435065,SDSK RESTAURANTS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2024-08-06,"HOUSE NO 68, SECOND FLOOR,GALI NO. 9A, WEA,New Delhi,Central Delhi,Delhi,110005-India",Unlisted,Active,delhi,Indian,56101,"Transport, storage and Communications"
U56102DL2023OPC423510,BHARATBITE BOTS (OPC) PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,One Person Company,100000.00,100000.00,2023-12-06,"A-157, SF, AC 28,HARI NAGAR BLOCK A,New Delhi,West Delhi,Delhi,110064-India",Unlisted,Active,delhi,Indian,56102,"Transport, storage and Communications"
U56102DL2023PTC411889,GANGSTA FOOD PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2023-04-03,"DDA LIG FLAT NO 166-C,SECOND FLOOR  POCKET-12 JASOLA VIHAR,New Delhi,South Delhi,Delhi,110025-India",Unlisted,Active,delhi,Indian,56102,"Transport, storage and Communications"
U56102DL2023PTC413712,YASH & SINGH'S FOOD PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,10000.00,10000.00,2023-05-08,"Kh. No. 117/26 2nd Floor,Street No 108, BLK-B,Delhi,North Delhi,Delhi,110084-India",Unlisted,Active,delhi,Indian,56102,"Transport, storage and Communications"
U56102DL2023PTC414502,GGM HOSPITALITY PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2023-05-19,"S-2/20, WZ-B-78A, UGF,OLD MAHABIR NAGAR,New Delhi,West Delhi,Delhi,110018-India",Unlisted,Active,delhi,Indian,56102,"Transport, storage and Communications"
U56102DL2024OPC438695,TOTO'S CAFE (OPC) PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,One Person Company,50000.00,50000.00,2024-11-13,"CC- 13 D AT -672 LIG FLAT G -8,RAJOURI GARDEN,New Delhi,South West Delhi,Delhi,110064-India",Unlisted,Active,delhi,Indian,56102,"Transport, storage and Communications"
