CIN,CompanyName,CompanyROCcode,CompanyCategory,CompanySubCategory,CompanyClass,AuthorizedCapital,PaidupCapital,CompanyRegistrationdate_date,Registered_Office_Address,Listingstatus,CompanyStatus,CompanyStateCode,CompanyIndian/Foreign Company,nic_code,CompanyIndustrialClassification
U50404MH2022PTC393804,SAI SHREE TEJA AUTOMOBILES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.00,10000.00,2022-11-21,"H NO 604/1, PANNA COMPD,   KHADAN RD, NR NCP OFFICE, NEW KACHERI,BHIWANDI,Thane,Maharashtra,421302-India",Unlisted,Active,maharashtra,Indian,50404,Trading
U50500MH2006PTC158785,PETRONAS LUBRICANTS (INDIA) PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,125000000.00,104993970.00,2006-01-10,"E-1/2, Chavane Village, Additional Patalganga MIDC,,Rasayani, Panvel,Khalapur,Raigarh(MH),Maharashtra,410220-India",Unlisted,Active,maharashtra,Indian,50500,Trading
U50500MH2017PTC300350,RNP MOTORS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,500000.00,500000.00,2017-10-03,"Plot 453-B,Junction of Collector Colony   R C Marg, Chembur,Mumbai,Mumbai City,Maharashtra,400074-India",Unlisted,Active,maharashtra,Indian,50500,Trading
U50500MH2021PLC361754,TML CV MOBILITY SOLUTIONS LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Public,20500000000.00,7836000000.00,2021-06-07,"Floor 3, 4, Plot-18, Nanavati Mahalaya,   Mudhana Shetty Marg, BSE, Fort,,Mumbai,Mumbai City,Maharashtra,400001-India",Unlisted,Active,maharashtra,Indian,50500,Trading
U50500MH2022PTC383553,PETCA FUEL SERVICES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.00,100000.00,2022-05-26,"307, ASHOK NAGAR, MASNATPUR,   CHIKALTHANA,AURANGABAD,Aurangabad,Maharashtra,431001-India",Unlisted,Active,maharashtra,Indian,50500,Trading
U50500PN2017PTC173867,EXCELLENCES EQUIPTECH PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.00,100000.00,2017-12-14,"PL NO RL 199   MIDC G BLOCK CHINCHWAD PUNE,PUNE,Pune,Maharashtra,411019-India",Unlisted,Active,maharashtra,Indian,50500,Trading
U50500PN2022PTC213102,AMPHORA PETROLEUM PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.00,100000.00,2022-07-15,"PROPERTY NO. 3001157 , WARD NO. 3   AT POST - TASGAON,TASGAON,Sangli,Maharashtra,416312-India",Unlisted,Active,maharashtra,Indian,50500,Trading
U51100MH1974GAP017284,NASIK VYAPAR KRAYAVIKRAYA SEVA SANGH LIMITED,ROC Mumbai,Company limited by guarantee,Guarantee and association Company,Public,0.00,0.00,1974-03-15,"RAVIWAR PETH,,NASIK,Maharashtra,422001-India",Unlisted,Active,maharashtra,Indian,51100,Trading
U51100MH1976PTC018844,MARITEX EXPORTS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.00,0.00,1976-02-24,"JOLLY BHAVAN NO.2,NEW MARINE LINES,   MUMBAI-400 020.,MUMBAI,Maharashtra,000000-India",Unlisted,Strike Off,maharashtra,Indian,51100,Trading
U51100MH1982PTC026207,GRANDIOSE HOLDINGS CO PVT LTD,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.00,100000.00,1982-01-23,"WARDEN HOUSE340 J J ROAD   BYCULLA,MUMBAI,Maharashtra,400008-India",Unlisted,Active,maharashtra,Indian,51100,Trading
U51100MH1985PLC035908,BIJLEE TRADING AND FINANCE LTD.,ROC Mumbai,Company limited by guarantee,Non-government company,Public,0.00,0.00,1985-04-16,"CENTRAL BANK BUILDING211 KALBADEVI RD   5TH FL,,MUMBAI-400002,Maharashtra,000000-India",Unlisted,Active,maharashtra,Indian,51100,Trading
U51100MH1985PTC036706,KOSTAE MARKETING PVT LTD,ROC Mumbai,Company limited by shares,Non-government company,Private,500000.00,0.00,1985-07-02,"B-15, NEHRU NAGAR, JUHU TARARD., BOMBAY.,MUMBAI,Maharashtra,000000-India",Unlisted,Strike Off,maharashtra,Indian,51100,Trading
U51100MH1986PTC039336,CONSTRAD AGENCIES (BOMBAY) PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,3600000.00,2500000.00,1986-03-25,"SIDHWA HOUSE 1ST FLOORN A SAWANT MARG   COLABA,MUMBAI,Mumbai City,Maharashtra,400005-India",Unlisted,Amalgamated,maharashtra,Indian,51100,Trading
U51100MH1996PTC104745,MAYUR PRODUCTIONS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,1000000.00,102000.00,1996-12-27,"101  VIJAY APTS  CEASAR RDAMBOLI   ANDHERI WEST,MUMBAI,Maharashtra,400058-India",Unlisted,Strike Off,maharashtra,Indian,51100,Trading
U51100MH1997PTC106907,ASHOK COMMERCIALS (INDIA) PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,2600000.00,2135500.00,1997-03-27,"201, M G HOUSE, R. T. ROAD,   CIVIL LINES,,NAGPUR,Maharashtra,440001-India",Unlisted,Active,maharashtra,Indian,51100,Trading
U51100MH1997PTC112076,ATHARVA SERVICES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.00,0.00,1997-11-26,"47,WAKDI CHAWL,SHOP NO.15NEAR STANDARD MILL,   NEW PRABHADEVI ROAD,MUMBAI 400 025,Maharashtra,000000-India",Unlisted,Strike Off,maharashtra,Indian,51100,Trading
U51100MH1998PTC117298,MITAS MARKETING PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.00,0.00,1998-12-02,"SILVER SYMPHONY,1ST FLOOR,37 CHURCH AVENUE,   SANTACRUZ WEST,,MUMBAI 400 054,Maharashtra,000000-India",Unlisted,Strike Off,maharashtra,Indian,51100,Trading
U51100MH1999PLC120601,PRAJIT AGENCIES LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Public,10100000.00,5728120.00,1999-07-01,"FLAT- 2604, FLOOR-26, WING-C, MUMBAI, OBEROI WOODS   W E HIGHWAY, B/H OBEROI MALL, GOREGAON (,E),MUMBAI,Mumbai City,Maharashtra,400063-India",Unlisted,Active,maharashtra,Indian,51100,Trading
U51100MH2004PLC149590,M R M COMMODITIES SERVICES LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Public,500000.00,500000.00,2004-11-19,"SHOP NO- 29, RAJ GARDEN   MAHAVIR NAGAR, KANDIVALI (WEST),MUMBAI,Mumbai City,Maharashtra,400067-India",Unlisted,Strike Off,maharashtra,Indian,51100,Trading
U51100MH2005PTC150838,MAMTA COMMODITIES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,6000000.00,5500000.00,2005-01-27,"B 702,O2 CommercialTowers,23-24 Minerva Ind Estate   Off LBS Road,Opp Asha Nagar,Mulund (w),MUMBAI,Mumbai City,Maharashtra,400080-India",Unlisted,Converted to LLP,maharashtra,Indian,51100,Trading
U51100MH2005PTC155399,RAHUL COMMODITIES AND SOFTWARE PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.00,100000.00,2005-08-17,"311 SAMRUDHI COMPLEXPLOT  D EXTENSION CHINCHOLI   BUNDER ROAD OFF MALAD LINK RD,MALAD WEST MUMBAI,Maharashtra,400064-India",Unlisted,Strike Off,maharashtra,Indian,51100,Trading
U51100MH2005PTC158028,FORTUNE BELL COMMODITIES PVT LTD,ROC Mumbai,Company limited by shares,Non-government company,Private,5000000.00,3780000.00,2005-12-13,"GODAVARI STREET OFFICE NO 1&2GROUND FLR   COMMERICIAL HIGH SCHOOL CHIRA BAZAR,MUMBAI,Maharashtra,400002-India",Unlisted,Active,maharashtra,Indian,51100,Trading
U51100MH2006PTC160550,MCG REPAIR SERVICES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2006-03-17,"B/222,DURIAN ESTATE,GOREGAON MULUND LINK ROAD,   GOREGAON EAST,,MUMBAI-400 063.,Maharashtra,000000-India",Unlisted,Strike Off,maharashtra,Indian,51100,Trading
U24299PN2017PTC169037,SUDARSHAN PAINTS & ALLIED PRODUCTS PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2017-02-21,"FLAT NO 308, B WING,GANDHARV EXCELLENCE   GAT NO.155/156, MOSHI CHIKHLI ROAD MOSHI,PUNE,Pune,Maharashtra,412105-India",Unlisted,Active,maharashtra,Indian,24299,"Manufacturing (Metals and Chemicals, and products thereof)"
U24299PN2018PTC178331,DR VELANKARS THE HERBAL SHOPEE PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2018-08-28,"PATIL LANE,   GAON BHAG,SANGALI,Sangli,Maharashtra,416416-India",Unlisted,Active,maharashtra,Indian,24299,"Manufacturing (Metals and Chemicals, and products thereof)"
U24299PN2019PTC184920,LONG VISION INDUSTRY PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.00,100000.00,2019-06-19,"SR. NO. 137, H.NO. 1, MARVEL FUEGO,   A WING, OFF. NO. 6110,PUNE,Pune,Maharashtra,411028-India",Unlisted,Active,maharashtra,Indian,24299,"Manufacturing (Metals and Chemicals, and products thereof)"
U24299PN2020PTC189522,SPRENZA HEALTHCARE PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.00,100000.00,2020-01-30,"FLAT NO.B/102   GAT NO.1090/1 2, SHRI GANESH RESIDENCY,,PUNE,Pune,Maharashtra,412207-India",Unlisted,Active,maharashtra,Indian,24299,"Manufacturing (Metals and Chemicals, and products thereof)"
U24299PN2021PTC198375,INDRAVISHNU ORGANICS PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.00,100000.00,2021-02-08,"Hno -B/994 Urban Unit   Tal - Basmat,BASMAT,Hingoli,Maharashtra,431512-India",Unlisted,Strike Off,maharashtra,Indian,24299,"Manufacturing (Metals and Chemicals, and products thereof)"
U24299PN2021PTC201278,VILI ORGANICS PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.00,100000.00,2021-05-25,"FLAT NO. H-1002, S.NO. 53/1/1A/1A/1,   TAMARIND PARK, DHAYARI,,PUNE,Pune,Maharashtra,411041-India",Unlisted,Active,maharashtra,Indian,24299,"Manufacturing (Metals and Chemicals, and products thereof)"
U24299PN2021PTC202749,PRELIFE PHARMA PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.00,100000.00,2021-07-20,"S NO 83/2A/1A SHOP NO 33A RAJYOG DEVELOPERS   KATRAJ,PUNE,Pune,Maharashtra,411046-India",Unlisted,Active,maharashtra,Indian,24299,"Manufacturing (Metals and Chemicals, and products thereof)"
U24299PN2021PTC205439,VPSUN PHARMACEUTICALS PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.00,100000.00,2021-10-22,"C/o. RAHUL ANANDRAO PATIL, 148,   KADGAON ROAD, GIJAVANE, GADHINGLAJ,KOLHAPUR,Kolhapur,Maharashtra,416502-India",Unlisted,Active,maharashtra,Indian,24299,"Manufacturing (Metals and Chemicals, and products thereof)"
U24299PN2021PTC206163,IDEATION PHARMACEUTICALS PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.00,100000.00,2021-11-16,"Bldg B7, Sno. 128/2A/2 Morya Resi III   Sus Road, Pashan,Pune,Pune,Maharashtra,411021-India",Unlisted,Active,maharashtra,Indian,24299,"Manufacturing (Metals and Chemicals, and products thereof)"
U24299PN2021PTC206553,VETAL CHEMICALS PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2021-11-30,"12, GROUND FLOOR   VETAL NIWAS,NHAVARE,PUNE,Pune,Maharashtra,412211-India",Unlisted,Active,maharashtra,Indian,24299,"Manufacturing (Metals and Chemicals, and products thereof)"
U24300MH1988PTC046803,QMAX SYNTHETICS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,15000000.00,13708000.00,1988-03-29,"5B/174, SANJAY BUILDING, MITTAL INDUSTRIES ESTATE,   ANDHERI KURLA ROAD, ANDHERI (EAST),,MUMBAI,Maharashtra,400059-India",Unlisted,Active,maharashtra,Indian,24300,"Manufacturing (Metals and Chemicals, and products thereof)"
U24300PN2021PTC204169,GUEPAN PHARMACEUTICAL PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,500000.00,100000.00,2021-09-10,"Plot No. LC B/11, Sector 21, Yamuna   Nagar, Pradhikaran, Nigadi,,Pune,Pune,Maharashtra,411044-India",Unlisted,Active,maharashtra,Indian,24300,"Manufacturing (Metals and Chemicals, and products thereof)"
U24302MH1986PTC041466,SRI ARVIND PROCESSORS PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,6000000.00,5210000.00,1986-11-03,"INDUSTRIAL ESTATESTATION ROAD   ICHALKARANJ,KOLHAPUR,Maharashtra,416115-India",Unlisted,Active,maharashtra,Indian,24302,"Manufacturing (Metals and Chemicals, and products thereof)"
U24303MH2019PTC328124,KALYAN BIO OIL PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.00,100000.00,2019-07-16,"Fraser Bldg. Tharwani Realty Rivrdal PH2   F. NO. 1602,KALYAN,Thane,Maharashtra,421301-India",Unlisted,Active,maharashtra,Indian,24303,"Manufacturing (Metals and Chemicals, and products thereof)"
U24304MH1989PLC053634,ORTON SYNTHETICS AND REALTYS LIMITED,ROC Pune,Company limited by shares,Non-government company,Public,10000000.00,20.00,1989-09-25,"PLOT NO  D-47/1 & 2  MIDCBARAMATI,PUNE,Maharashtra,000000-India",Unlisted,Strike Off,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)"
U24304MH2016PTC280743,MEHAA COSMO PRODUCTS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.00,100000.00,2016-05-06,"SHOP NO. 7, PLOT NO. 29   SECTOR 6,AIROLI, NAVI MUMBAI,Thane,Maharashtra,400708-India",Unlisted,Active,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)"
U24304MH2016PTC287541,NEON CATALYSTS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,500000.00,100000.00,2016-11-09,"202,Bldg Golden Guild B,Golden Squar,Sunder Nagar,   Opp Pascoal Square,Road no 2,Kalina,Sant,acruz (E),,Mumbai,Mumbai City,Maharashtra,400055-India",Unlisted,Active,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)"
U24304MH2017PTC292660,YST LIFE SCIENCES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,110000000.00,105341080.00,2017-03-20,"Shop 206, Floor-2, Sumer Kendra, Shivram Seth Amrutwar Road,Near Doordarshan Kendra, Off Pandurang Budhwar Marg, Worli,Mumbai,Mumbai,Maharashtra,400018-India",Unlisted,Active,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)"
U24304MH2017PTC295449,RMG'S SPECIALITY CHEMICALS AND PHARMA PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.00,100000.00,2017-05-26,"FLAT NO 63, VIJAY CHS, WAGHBIL NAKA, G B ROAD   NEAR SURAJ WATER PARK, THANE WEST,THANE,Thane,Maharashtra,400610-India",Unlisted,Strike Off,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)"
U24304MH2017PTC297763,SUPERBRANDZ MEDICAL INNOVATIONS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.00,100000.00,2017-07-24,"Unit No. -202 2nd Floor Sun Ind Estate   Sunmill Compound Lower Parel,Mumbai,Mumbai City,Maharashtra,400013-India",Unlisted,Active,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)"
U24304MH2017PTC298669,MAGNYS LIFE SCIENCES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,3500000.00,3500000.00,2017-08-16,"303, SAYLEE CHS LTD, MHADA   SWAMI VIVEKANAND NAGAR , SANDOZBAUGH,,THANE,Thane,Maharashtra,400607-India",Unlisted,Strike Off,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)"
U24304MH2018PTC317104,SKYE PAINT INDUSTRIES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.00,100000.00,2018-11-15,"Unit No. 111,112 & 113 First Floor,   Building No E10, Parasnath Complex,OVALI VILLAGE BHIWANDI,Thane,Maharashtra,421302-India",Unlisted,Strike Off,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)"
U24304MH2018PTC317902,NIYAMA PHARMACEUTICALS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.00,100000.00,2018-12-06,"FLAT C-1202, THARWANI RESIDENCY,   MIDC PLOT C 1, SECTOR 6 A,KAMOTHE,PANVEL NAVI MUMBAI,Raigarh,Maharashtra,410206-India",Unlisted,Active,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)"
U24304MH2019PTC318942,MUNDLE COATINGS AND CHEMICALS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,500000.00,200000.00,2019-01-02,"PLOT NO.4.C-112,SHIVAJIPARK   SHRIKRISHNA NAGAR,NAGPUR,NAGPUR,Nagpur,Maharashtra,440009-India",Unlisted,Active,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)"
U24304MH2019PTC320057,ASVEDAB HEALTHCARE PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2019-01-23,"Jaidurga Soc No4,AbhilashNagar,Laljipada   Iraniwadi,Nr.Durga Mandir Kandivali West,MUMBAI,Mumbai City,Maharashtra,400067-India",Unlisted,Active,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)"
U24304MH2019PTC330994,UNIFY CROP CARE PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,500000.00,300000.00,2019-09-25,"R.No. 4, S.No. 63/1A/12 pramukh Sanidhya   Pimpal Patti Rd, Porje Mala, Nashik Rd,NASHIK,Nashik,Maharashtra,422101-India",Unlisted,Active,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)"
U24304MH2019PTC331770,BLUEWAY PHARMACEUTICALS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,1000000.00,500000.00,2019-10-17,"SHOP NO. 1028, SAMATANAGAR, AIROLI NAKA   AIROLI,NAVI MUMBAI,Mumbai City,Maharashtra,400708-India",Unlisted,Active,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)"
U24304MH2020PTC335518,MEB PHARMA PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,20000000.00,9050000.00,2020-01-06,"C/o N M Pharma G.No./ S No.33, Kurum   Center, At Navsal,,MURTIZAPUR,Akola,Maharashtra,444107-India",Unlisted,Active,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)"
U24304MH2020PTC336780,SOLIOR HEALTHCARE PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.00,100000.00,2020-01-29,"F NO 104 ROYAL ENCLAVE APARTMENT WARDHAMAN   NAGAR SQUARE NAGPUR Nagpur MH 440008 IN,NAGPUR,Nagpur,Maharashtra,440008-India",Unlisted,Active,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)"
U24304MH2020PTC340413,KINKAR HERBAL AND AGRO PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.00,100000.00,2020-06-08,"SARTHAK LAXMANRAO KINKAR 4 POLE NO MB 57   AMBEDKAR CHAUK,WANI,Yavatmal,Maharashtra,445304-India",Unlisted,Strike Off,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)"
U24304MH2020PTC347053,LEELA ORGANICS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,1000000.00,1000000.00,2020-10-01,"46, Garoba Maidan,   Near Ambedkar Square (Urban),Nagpur,Nagpur,Maharashtra,440008-India",Unlisted,Active,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)"
U24304MH2021PTC370277,KK CONCHEM PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,1000000.00,1000000.00,2021-10-26,"UNIT NO. 2, BLDG . NO. 6, SECTOR-3   MILLENIUM BUSINESS PARK, MAHAPE,NAVIMUMBAI,Thane,Maharashtra,400710-India",Unlisted,Active,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)"
U24304MH2021PTC372528,GRACEQ LIFE SCIENCE PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.00,100000.00,2021-11-30,"Flat No.11, Nawale Chawl   Ganeshwarg Co-op, Nasik Puna Road,Nashik,Nashik,Maharashtra,422101-India",Unlisted,Active,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)"
U24304MH2022PTC382595,CUREGRADE PHARMA PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.00,100000.00,2022-05-12,"House No. 1300, Plot No. 65/66,   Azad Hind Housing Society,,Nagpur,Nagpur,Maharashtra,440022-India",Unlisted,Active,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)"
U24304MH2022PTC394316,MANUDA LIFESCIENCES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,500000.00,500000.00,2022-11-29,"HARBOUR CREST BLDG CHSL,14,TULSIWADI,   BASEMENT SHOP NO.2, MAZGAON,MUMBAI,Mumbai City,Maharashtra,400010-India",Unlisted,Active,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)"
U24304PN2017PTC170252,OSWAL AGRO CHEMICAL AND FERTILIZERS PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,500000.00,200000.00,2017-05-02,"Sr. No. 37, Pisoli Road, kondhawa   Opp . Balaji Hotel , Tal. Haveli,PUNE,Pune,Maharashtra,411060-India",Unlisted,Active,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)"
U24304PN2018PTC179752,SAYAS PHARMA PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.00,100000.00,2018-10-23,"SHOP NO 03 S NO 26/2/1 SITAI COMPLEX,OPP CANARA BANK HAVELI,Haveli,Pune,Maharashtra,411041-India",Unlisted,Active,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)"
U24304PN2019OPC183906,SAYOKA PHARMACEUTICAL (OPC) PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,One Person Company,100000.00,100000.00,2019-05-02,"SNO.167/2/B,KAMGARNGR,   SAI PARADISE PHASE I, FLAT-3,PUNE,Pune,Maharashtra,411018-India",Unlisted,Active,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)"
U24305PN2007PTC173249,BAL ENDURA BUILDING PRODUCTS PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2007-04-03,"INDL SHED/PLOT NO.1&12, GAT NO.343, BEHIND HOTEL   COURTYARD MARRIOTT, CHAKAN INDL AREA, PH,ASE 1,,MAHALUNGE,Pune,Maharashtra,410501-India",Unlisted,Active,maharashtra,Indian,24305,"Manufacturing (Metals and Chemicals, and products thereof)"
U24305PN2016PTC165164,ZIRCON BIO FERTILIZERS AND CHEMICALS PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.00,100000.00,2016-06-23,"C/8, 1305 ALOKNAGARI   KASBA PETH,PUNE,Maharashtra,411011-India",Unlisted,Strike Off,maharashtra,Indian,24305,"Manufacturing (Metals and Chemicals, and products thereof)"
U24310MH2024PTC419224,MANSHA IRON PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,2500000.00,211500.00,2024-02-14,"SHOP NO F-10,,JK TOWER SFA,Nagpur,Nagpur,Maharashtra,440008-India",Unlisted,Active,maharashtra,Indian,24310,"Manufacturing (Metals and Chemicals, and products thereof)"
U24311MH2023PTC402369,SIDDHIVINAYAK SCRAP ALLOYS AND STEEL PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.00,100000.00,2023-05-08,"H. NO. 305, GALA  NO. 01, BLDG NO. 58,INDIAN CORPORATION, GUNDAWALI,Bhiwandi,Thane,Maharashtra,421302-India",Unlisted,Active,maharashtra,Indian,24311,"Manufacturing (Metals and Chemicals, and products thereof)"
U24311MH2023PTC415376,AMIT IRRIGATION PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,12000000.00,100000.00,2023-12-13,"P NO. 6,,PARAKH NAGAR,Jalgaon,Jalgaon,Maharashtra,425001-India",Unlisted,Under process of striking off,maharashtra,Indian,24311,"Manufacturing (Metals and Chemicals, and products thereof)"
U24311MH2024PTC423716,ATIT ENGINEERING INDUSTRIES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2024-04-19,"PLOT NO. U-14, MIDC,,HINGNA,Nagpur,Nagpur,Maharashtra,440016-India",Unlisted,Active,maharashtra,Indian,24311,"Manufacturing (Metals and Chemicals, and products thereof)"
U24311PN2024PTC229787,KRANTI PIPES INDUSTRIES PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,1500000.00,1500000.00,2024-04-03,"G NO.278/2/A/1, BANKAR,MALA, MIRAJ ROAD SANGOLA,Sangole,Solapur,Maharashtra,413307-India",Unlisted,Active,maharashtra,Indian,24311,"Manufacturing (Metals and Chemicals, and products thereof)"
U24319MH2022PTC375303,ALUFORA PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.00,100000.00,2022-01-21,"Unit No. 8 RAJYOG INDL. BLDG   GOKHIWARE VASAI EAST,VASAI,Thane,Maharashtra,401208-India",Unlisted,Active,maharashtra,Indian,24319,"Manufacturing (Metals and Chemicals, and products thereof)"
U24319MH2024PTC417305,PROMECH STEEL & ENGG PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,102000.00,102000.00,2024-01-16,"0 KHAMBEWADI,Khalapur,Raigarh(MH),Maharashtra,410203-India",Unlisted,Active,maharashtra,Indian,24319,"Manufacturing (Metals and Chemicals, and products thereof)"
U24319PN2023PTC220826,METACAST AUTO PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,80000000.00,80000000.00,2023-05-22,"PLOT T/26, KAGAL HATKANANGALE,,5 STAR MIDC, VILLAGE-HALSAVADE,Kagal,Kolhapur,Maharashtra,416236-India",Unlisted,Active,maharashtra,Indian,24319,"Manufacturing (Metals and Chemicals, and products thereof)"
U24320MH2024PTC421180,SUPER-PRIMA METALS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,10000.00,10000.00,2024-03-12,"G.No.55/1/4, Ganesh Nagar,Jaulake-Dindori,Niphad,Nashik,Maharashtra,422206-India",Unlisted,Active,maharashtra,Indian,24320,"Manufacturing (Metals and Chemicals, and products thereof)"
