CIN,CompanyName,CompanyROCcode,CompanyCategory,CompanySubCategory,CompanyClass,AuthorizedCapital,PaidupCapital,CompanyRegistrationdate_date,Registered_Office_Address,Listingstatus,CompanyStatus,CompanyStateCode,CompanyIndian/Foreign Company,nic_code,CompanyIndustrialClassification
U85499GJ2025NPL158578,KANCHANBA P B SHAH FAMILY FOUNDATION,ROC Ahmedabad,Company limited by shares,Non-government company,Private,200000.00,200000.00,2025-02-03,"A89SEC7SATYAGRAHCHHAVNI,SUROLD11791181NEW478480,Ahmadabad City,Ahmedabad,Gujarat,380015-India",Unlisted,Active,gujarat,Indian,85499,"Community, personal and Social Services"
U85500GJ2023PTC142723,MAANYA GLOBAL PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000.00,100000.00,2023-07-07,"6 3 RAJ SHOPPING CENTRE,OPP B V GANDHI PETROLPUMP,Godhra,Panch Mahals,Gujarat,389001-India",Unlisted,Active,gujarat,Indian,85500,"Community, personal and Social Services"
U85500GJ2024OPC151560,TRADINGPIXELS ACADEMY (OPC) PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,One Person Company,100000.00,70000.00,2024-05-16,"JESAL SOC AD 109, VIJALPO,JALALPORE,Jalalpore,Navsari,Gujarat,396450-India",Unlisted,Active,gujarat,Indian,85500,"Community, personal and Social Services"
U85500GJ2025NPL161389,SURIYAVASANT FOUNDATION,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000.00,100000.00,2025-04-10,"104,SHILANYAS RESIDENCY,,NEHRUPARK,LAD SOCIETY,,Ahmadabad City,Ahmedabad,Gujarat,380015-India",Unlisted,Active,gujarat,Indian,85500,"Community, personal and Social Services"
U85500GJ2025PTC161925,BUENA SUERTE ENTERPRISES PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000.00,100000.00,2025-04-22,"ASHIRWAD FIRST FLOOR, WADI NAWAPURA,Vadodara,Vadodara,Gujarat,390017-India",Unlisted,Active,gujarat,Indian,85500,"Community, personal and Social Services"
U86100GJ2023PTC139333,HEALTHPRO CLINIC PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,500000.00,500000.00,2023-03-19,"301 krishna residency,Near Vikalp Hospital, Chhani Sama Canal Road,Vadodara,Vadodara,Gujarat,390024-India",Unlisted,Active,gujarat,Indian,86100,"Community, personal and Social Services"
U28998GJ2015PTC082965,OMEX FURNACES PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000.00,100000.00,2015-04-22,"2773, SNO 4225, LAMBA PADAS POLE   RAIPUR,AHMEDABAD,Ahmedabad,Gujarat,380001-India",Unlisted,Strike Off,gujarat,Indian,28998,"Manufacturing (Metals and Chemicals, and products thereof)"
U28999GJ1996PTC030434,MILAN MARK STORWELL PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,1000000.00,0.00,1996-08-08,"3, ATUL COOM.COMPLEXGONDAL ROAD, OPP. BOMBAY HOTEL   RAJKOT,NA,Rajkot,Gujarat,000000-India",Unlisted,Strike Off,gujarat,Indian,28999,"Manufacturing (Metals and Chemicals, and products thereof)"
U28999GJ2017PTC097258,BALRAMA CASTINGS PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2017-05-11,"Survey No. 4/1, 38/2P, 39/4 & 39/5,   Opp. Ruby Macan Ltd., Village Morai,,Pardi,Valsad,Gujarat,396191-India",Unlisted,Strike Off,gujarat,Indian,28999,"Manufacturing (Metals and Chemicals, and products thereof)"
U28999GJ2018PTC103339,KAYAN INFRA PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000.00,100000.00,2018-07-18,"B - 306, One World Capital, lane opp. Infostrech,Behind Rajpath Club, Bodakdev,Ahmadabad City,Ahmedabad,Gujarat,380054-India",Unlisted,Active,gujarat,Indian,28999,"Manufacturing (Metals and Chemicals, and products thereof)"
U28999GJ2019PTC107688,REVA FOUNDRY WORKS PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000.00,100000.00,2019-04-18,"201, Gajanand Flate, Sama   Near Alanand Society,,VADODARA,Vadodara,Gujarat,390008-India",Unlisted,Strike Off,gujarat,Indian,28999,"Manufacturing (Metals and Chemicals, and products thereof)"
U29100GJ2009PLC057053,ELECTRA ACCUMULATORS LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Public,150000000.00,76450000.00,2009-05-26,"19, Mahavir Nagar,   N.H. No: 8,,Vapi,Gujarat,396195-India",Unlisted,Dissolved (Liquidated),gujarat,Indian,29100,Manufacturing (Machinery and Equipments)
U29100GJ2010PTC060945,SANGUINE SAFETY SYSTEM PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000.00,100000.00,2010-06-02,"103, First Floor,Ashadeep Non Trading Corporation,   Shikhar Complex, Gurukul Road, Memnagar,,Ahmedbada,Ahmedabad,Gujarat,380052-India",Unlisted,Active,gujarat,Indian,29100,Manufacturing (Machinery and Equipments)
U29100GJ2011PTC063548,ZEPPELIN PRECISION PRODUCTS PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,5000000.00,400000.00,2011-01-08,"ARCH CHEM, ZONE A-10,PLOT NO. 2219   GIDC, PHASE IV,VITHAL UDYOGNAGAR,Gujarat,388121-India",Unlisted,Active,gujarat,Indian,29100,Manufacturing (Machinery and Equipments)
U29100GJ2013PTC076509,DIMAN SOLAR PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000.00,100000.00,2013-08-22,"C/1101 and C/1102, Swati Trinity,Applewood Township, S P Ring Road, Shela,Sanand,Ahmedabad,Gujarat,380058-India",Unlisted,Active,gujarat,Indian,29100,Manufacturing (Machinery and Equipments)
U29100GJ2018PTC102303,MITTAL BLOWERS INDIA PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,3000000.00,2000000.00,2018-05-11,"31, SHRI NANAND APART, B/H AYODHYA PARK   MAHADEV NAGAR, VASTRAL,AHMEDABAD,Ahmedabad,Gujarat,382413-India",Unlisted,Active,gujarat,Indian,29100,Manufacturing (Machinery and Equipments)
U29100GJ2020PTC114774,RADIKALE ENGINEERING PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,30000000.00,1225000.00,2020-07-19,"405, THE BARODA CROSSWAY 1, MAHARANI SHANTADEVI MARG,,AKOTA-DANDIA BAZAR ROAD, VADODARA,Vadodara,Vadodara,Gujarat,390001-India",Unlisted,Active,gujarat,Indian,29100,Manufacturing (Machinery and Equipments)
U29100GJ2020PTC116350,KWIK CHARGE AUTO TECH PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000.00,100000.00,2020-09-09,"D 312,SUMEL BUSINESS PARK 6,OPP. HANUMANPURA BRTS   STOP, DUDHESHWAR ROAD, SHAHIBAUGH,AHMEDABAD,Ahmedabad,Gujarat,380004-India",Unlisted,Active,gujarat,Indian,29100,Manufacturing (Machinery and Equipments)
U29100GJ2020PTC117735,SHREEJI PHARMA EQUIPMENT PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000.00,100000.00,2020-10-27,"PLOT NO. 437/54, AMAR ESTATE, BHIKHSUK GRUH ROAD   ASARVA CHEMICAL ODHAV,AHMEDABD,Ahmedabad,Gujarat,382415-India",Unlisted,Active,gujarat,Indian,29100,Manufacturing (Machinery and Equipments)
U29100GJ2022PTC130566,SUPREME EXTRUMAC PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000.00,100000.00,2022-03-30,"Survey No. 403, Plot No. 4/A,Dhamatvan,Dascroi,Ahmedabad,Gujarat,382430-India",Unlisted,Active,gujarat,Indian,29100,Manufacturing (Machinery and Equipments)
U29119GJ1989PTC012827,HELIFLEX HYDRULICS AND ENGINEERING PVT L TD,ROC Ahmedabad,Company limited by shares,Non-government company,Private,1500000.00,0.00,1989-10-03,"15, ROKAD NAGAR SOCIETY,RACE COURSE CIRCLE,BARODA.,NA,Vadodara,Gujarat,000000-India",Unlisted,Strike Off,gujarat,Indian,29119,Manufacturing (Machinery and Equipments)
U29120GJ1974PTC002612,A V H VALVES PVT LTD,ROC Ahmedabad,Company limited by guarantee,Non-government company,Private,0.00,0.00,1974-11-04,"C-1, 18, G.I.D.. ESTATESILVARA ROAD, VAPI   DISTRICT. BULSAR.,NA,Gujarat,000000-India",Unlisted,Active,gujarat,Indian,29120,Manufacturing (Machinery and Equipments)
U29120GJ1990PLC014608,MEKASTER ENGINEERING LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Public,210000000.00,207079900.00,1990-11-07,"2507/08,GIDC INDUSTRIAL  ESTATE,   HALOL, DIST. PANCHMAHAL,,HALOL,Panch Mahals,Gujarat,389350-India",Unlisted,Under Liquidation,gujarat,Indian,29120,Manufacturing (Machinery and Equipments)
U29120GJ1993PTC020375,YUJ ENGINEERS PVT LTD,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000.00,2000.00,1993-10-08,"ASHPURANIWAS,5/3,RANCHHODNAGAR,RAJKOT,360002.,NA,Rajkot,Gujarat,000000-India",Unlisted,Strike Off,gujarat,Indian,29120,Manufacturing (Machinery and Equipments)
U29120GJ1996PTC031070,ENERGY DYNAMICS PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000.00,100000.00,1996-11-05,"Plot No. - 56, Phase 1   GIDC Industrial Estate, Naroda,Ahmedabad,Ahmedabad,Gujarat,382330-India",Unlisted,Strike Off,gujarat,Indian,29120,Manufacturing (Machinery and Equipments)
U29120GJ2013PTC076775,GEM AIR COMPRESSOR (INDIA) PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000.00,100000.00,2013-09-11,"PLOT NO- 314/2 &  315/1/3, PHASE 1, GIDC POST OFFICE ROAD,NILKANTH MAHADEV MANDIR ROAD, NEAR GIDC GATE No.5, Opp. ASOPALAV FLAT, NARODA GIDC,Ahmadabad City,Ahmedabad,Gujarat,382330-India",Unlisted,Active,gujarat,Indian,29120,Manufacturing (Machinery and Equipments)
U29130GJ2014PTC079684,MACHNO TECH PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,40000000.00,8850000.00,2014-06-04,"B/205A, SHIVALIK BUSINESS CENTER   B/H RAJPATH CLUB, OFF S. G. HIGHWAY , BO,DAKDEV,AHMEDABAD,Ahmedabad,Gujarat,380059-India",Unlisted,Active,gujarat,Indian,29130,Manufacturing (Machinery and Equipments)
U29142GJ2012PTC072867,ORBITRON ENTERPRISE PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000.00,100000.00,2012-12-04,"3-B, 3rd Floor, Vardan Exclusive   Nr. Stadium Petrol Pump, Navrangpura,Ahmedabad,Ahmedabad,Gujarat,380014-India",Unlisted,Strike Off,gujarat,Indian,29142,Manufacturing (Machinery and Equipments)
U29150GJ1994PTC022432,ARROW ELECTRO ELEVATORS PVT LTD,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000.00,100000.00,1994-07-07,"42/43, Khodiyar Complex, Opp. Vijaynagar Petrol   Pump, Vijaynagar Road, Naranpura,,Ahmedabad,Ahmedabad,Gujarat,380013-India",Unlisted,Strike Off,gujarat,Indian,29150,Manufacturing (Machinery and Equipments)
U29150GJ2011PTC066275,KLEECO ENGINEERING PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000.00,100000.00,2011-07-10,"202, Shreenath Avenue,   Opp SNDT College, Akota,Vadodara,Vadodara,Gujarat,390020-India",Unlisted,Strike Off,gujarat,Indian,29150,Manufacturing (Machinery and Equipments)
U29150GJ2011PTC067922,MAZDA AGENCIES PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2011-11-22,"D-59 ZAVERI ESTATE   KATHWADA,AHMEDABAD,Ahmedabad,Gujarat,382430-India",Unlisted,Strike Off,gujarat,Indian,29150,Manufacturing (Machinery and Equipments)
U29190GJ1964PTC001279,BARODA POULTRY EQUIPMENT COMPANY PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,200000.00,2000.00,1964-08-17,"NA,304 Daffodils Flats Near Ganga Jamuna Soc,NA,Ahmedabad,Gujarat,390007-India",Unlisted,Strike Off,gujarat,Indian,29190,Manufacturing (Machinery and Equipments)
U29190GJ1990PTC013724,ARCEO EQUIPMENT PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,500000.00,0.00,1990-05-07,"806, SHIROMANI COMPLEX, OPP-OCEAN PARK   NEHRU NAGAR, SATELITE ROAD,,AHMEDABAD,Ahmedabad,Gujarat,380015-India",Unlisted,Strike Off,gujarat,Indian,29190,Manufacturing (Machinery and Equipments)
U29190GJ2000PTC037379,SHELWIN ENGINEERS PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,50000.00,200.00,2000-02-17,"U-24, SAMUDRA, NR. HOTELKLASSIC GOLD   OFF. C.G. ROAD, NAVRANGPURA,,AHMEDABAD,Ahmedabad,Gujarat,380009-India",Unlisted,Strike Off,gujarat,Indian,29190,Manufacturing (Machinery and Equipments)
U29190GJ2011PTC064251,N-SQUARE CONMAT PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,4000000.00,3923000.00,2011-03-04,"A-18, SANIDHYA DUPLEX-2,   MANJALPUR TOWNSHIP 2, MANJALPUR,VDODARA,Gujarat,390011-India",Unlisted,Active,gujarat,Indian,29190,Manufacturing (Machinery and Equipments)
U29190GJ2016PTC093223,YIZUMI PRECISION MACHINERY (INDIA) PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,30000000.00,29579200.00,2016-08-04,"C-803, SAFAL PARIVESH,   PRAHALADNAGAR,,AHMEDABAD,Ahmedabad,Gujarat,380015-India",Unlisted,Amalgamated,gujarat,Indian,29190,Manufacturing (Machinery and Equipments)
U29199GJ1987PLC010071,NATIONAL FLASK INDUSTRIES LTD,ROC Ahmedabad,Company limited by shares,Non-government company,Public,150000000.00,100670000.00,1987-10-19,"Shop No 12, By Pass Road, Opp. Madura Textiles,Sarigam,Valsad,Gujarat,396155-India",Unlisted,Active,gujarat,Indian,29199,Manufacturing (Machinery and Equipments)
U29199GJ1994PTC023091,VED STEEL AND ENGINEERING PVT LTD,ROC Ahmedabad,Company limited by shares,Non-government company,Private,1500000.00,100000.00,1994-09-21,"4/D 1ST FALOORLOHA BHAVAN   LAKKAD PATIHA ROAD,BARODA,Vadodara,Gujarat,390001-India",Unlisted,Strike Off,gujarat,Indian,29199,Manufacturing (Machinery and Equipments)
U29199GJ1995PTC025239,SIGMA INSTRUMENTS PVT LTD,ROC Ahmedabad,Company limited by shares,Non-government company,Private,1500000.00,602000.00,1995-03-30,"SHED NO. 78 /2 /3 GIDC   MAKARPURA VADODARA,VADODARA,Vadodara,Gujarat,390014-India",Unlisted,Active,gujarat,Indian,29199,Manufacturing (Machinery and Equipments)
U29199GJ1997FTC032397,KHS MACHINERY PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,50000000.00,10000000.00,1997-05-26,"NEAR HIRAPUR CHOWKADI,HIRAPUR NANDEJ,Dascroi,Ahmedabad,Gujarat,382435-India",Unlisted,Active,gujarat,Indian,29199,Manufacturing (Machinery and Equipments)
U29199GJ2005PTC046888,NISUKA HYDRAULICS PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000.00,100000.00,2005-10-10,"1/6 PRIYANKA APPARTMENTDR JIVRAJ MEHTA HOSPITAL   ROAD NR LAVNYA SOCIETY,VASNA, AHMEDABAD,Gujarat,380007-India",Unlisted,Strike Off,gujarat,Indian,29199,Manufacturing (Machinery and Equipments)
U29199GJ2006PTC049105,HARIOM EQUIPMENTS PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,2500000.00,1472488.00,2006-09-19,"212, Hare Krishna Complex   Opp. Apsara Cinema, Kankaria,Ahmedabad,Gujarat,380028-India",Unlisted,Active,gujarat,Indian,29199,Manufacturing (Machinery and Equipments)
U29199GJ2007PTC051126,HEENA EQUIPMENTS PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000.00,0.00,2007-06-18,"9, ANNAPURNA COMPLEX, CANAL ROAD   GHODASAR,AHMEDABAD,Ahmedabad,Gujarat,380050-India",Unlisted,Strike Off,gujarat,Indian,29199,Manufacturing (Machinery and Equipments)
U29200GJ2021PTC127633,QLIFE WATER SOLUTIONS INDIA PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,20000000.00,9000000.00,2021-11-30,"PLC/18 BL67, ANKUR MARBEL,,PALSANA, VARELI,,Palsana,Surat,Gujarat,394327-India",Unlisted,Active,gujarat,Indian,29200,Manufacturing (Machinery and Equipments)
U29214GJ1997PTC032896,KUMAR METACRAFT PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,2000000.00,1700000.00,1997-08-26,"GOPALBHAI SAVSANIS BUILDING NEAR S T WORKSHOP   GONDAL ROAD,RAJKOT,Gujarat,360004-India",Unlisted,Strike Off,gujarat,Indian,29214,Manufacturing (Machinery and Equipments)
U29219GJ1996PTC030813,RAJPUTANA BIOTECH PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,1500000.00,1500000.00,1996-09-26,"C/O NARAYAN U. SHARMA, B/H OLD PETROL PUMP,   P.O. AMBAJI, TEH.: DANTA,PALANPUR,Banas Kantha,Gujarat,385110-India",Unlisted,Active,gujarat,Indian,29219,Manufacturing (Machinery and Equipments)
U29219GJ2007PTC050094,PRIME WEIGHING SCALE PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000.00,0.00,2007-02-26,"113, KRISHNA COMPLEX, NEAR MADHURAM CINEMA, NEAR   OLD SANDESH PRESS, GHEEKANTA,,AHMEDABAD,Ahmedabad,Gujarat,380001-India",Unlisted,Strike Off,gujarat,Indian,29219,Manufacturing (Machinery and Equipments)
U29224GJ1982PTC005783,SAVANI ENTERPRISES (ENGG.) PVT LTD,ROC Ahmedabad,Company limited by shares,Non-government company,Private,1500000.00,0.00,1982-12-23,"PLOT NO.67, SECTOR-1, KANDLAFREE TRADE ZONE   GANDHIDHAM, KUTCH,NA,Gujarat,000000-India",Unlisted,Strike Off,gujarat,Indian,29224,Manufacturing (Machinery and Equipments)
U29230GJ2013PTC074925,PERSISTENT HI-TECH CASTING PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,11500000.00,11500000.00,2013-05-08,"13/3/P/1, Baska Rameshara Road , Village: Vanseti,   Post: Tajpura, Taluka: Halol, Dist: Panc,hmahal,Halol,Panch Mahals,Gujarat,389350-India",Unlisted,Active,gujarat,Indian,29230,Manufacturing (Machinery and Equipments)
U29242GJ2015PLC085439,KIOSITECH ENGINEERING LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Public,100000.00,100000.00,2015-12-18,"202, SAMPADA COMPLEX, BEHIND TULSI COMPLEX,   MITHAKHALI SIX ROAD, NAVRANGPURA,AHMEDABAD,Ahmedabad,Gujarat,380009-India",Unlisted,Active,gujarat,Indian,29242,Manufacturing (Machinery and Equipments)
U29248GJ2014PTC081015,ALOMA ENTERPRISE PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000.00,100000.00,2014-10-10,"14, NEHRU PARK. OP.H. SOCIETY LTD.   OPP. BHAIRAVNATH MANDIR, KANKARIYA,AHMEDABAD,Ahmedabad,Gujarat,380017-India",Unlisted,Strike Off,gujarat,Indian,29248,Manufacturing (Machinery and Equipments)
U29253GJ2006PTC048605,ALPHA INDUSTRIAL SOLUTIONS PVT. LTD.,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000.00,0.00,2006-07-03,"20, VISHVAKUNJ SOCIETY, NARAYANNAGAR ROAD   PALDI,AHMEDABAD,Ahmedabad,Gujarat,380007-India",Unlisted,Strike Off,gujarat,Indian,29253,Manufacturing (Machinery and Equipments)
U29253GJ2009PTC057723,HETAL GRAVOTECH PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,500000.00,500000.00,2009-08-06,"PLOT NO. 198/2, DANTALI IND ESTATE   NEAR DEEPAK POLY PLAST, DEEPKIRAN FOOD'S, LANE,DANTALI KALOL,Gandhinagar,Gujarat,382721-India",Unlisted,Active,gujarat,Indian,29253,Manufacturing (Machinery and Equipments)
U29253GJ2012PTC071293,DMULASIA SOLAR ENERGY PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000.00,100000.00,2012-07-25,"201, SECOND FLOOR, EVEREST HOUSE   150' FEET RING ROAD, NEAR MAVDI CHOWKDI,RAJKOT,Gujarat,360004-India",Unlisted,Strike Off,gujarat,Indian,29253,Manufacturing (Machinery and Equipments)
U29253GJ2014PLC079414,DUDHAT INFRA PRODUCTS LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Public,50000000.00,20682640.00,2014-03-27,"PLOT NO. 4802,   GIDC, PHASE - 4,,AHMEDABAD,Ahmedabad,Gujarat,382445-India",Unlisted,Active,gujarat,Indian,29253,Manufacturing (Machinery and Equipments)
U29253GJ2015PTC082770,RAPID BEVTECH PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,300000.00,300000.00,2015-04-01,"SURVEY NO.246/1, 279/2 &3, 283/2, 285/1,PANCHRATNA   OPP.AKSHARDARSHAN, NR. RAMOL BRIDGE, RAM,OL,AHMEDABAD,Ahmedabad,Gujarat,382445-India",Unlisted,Active,gujarat,Indian,29253,Manufacturing (Machinery and Equipments)
U29269GJ2006PTC047746,SMEW TEXTILE MACHINERY PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,17500000.00,17500000.00,2006-02-16,"PLOT NO. 874, PART -OPP. ANANDHEALTHCARE   RANCHODPURA GAM ROAD, VI.SANTEJ,TA.KALOL,,,DIST. GANDHINAGAR,Gujarat,000000-India",Unlisted,Active,gujarat,Indian,29269,Manufacturing (Machinery and Equipments)
U29296GJ2016PTC086144,RENO SLIDE VENTURE PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,5000000.00,5000000.00,2016-02-18,"Survey No. 117, Plot Number 1 to 3   Lothda, Kotda Sangani Road,Rajkot,Rajkot,Gujarat,360002-India",Unlisted,Active,gujarat,Indian,29296,Manufacturing (Machinery and Equipments)
U29299GJ1974PTC002509,INDUSTRIAL BOILERS PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,10000000.00,0.00,1974-04-18,"VAPI-INDL. TOWN SHIP 227, GICDC, VAPI   DISTT. BALSAR. .,NA,Valsad,Gujarat,000000-India",Unlisted,Inactive for e-filing,gujarat,Indian,29299,Manufacturing (Machinery and Equipments)
U29299GJ2022PTC131230,MECKLEN PRECISION PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,2000000.00,2000000.00,2022-04-20,"PLOT NO 16/756, ACCURATE WEIGH BRIDGE ST   AJI INDUSTRIAL AREA, 80 FEET ROAD,,RAJKOT,Rajkot,Gujarat,360003-India",Unlisted,Active,gujarat,Indian,29299,Manufacturing (Machinery and Equipments)
U29300GJ2015PTC083084,KRISHNA KITCHEN ACCESSORIES PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000.00,100000.00,2015-05-01,"823 KERALA G I D C   NR KERALA VILLAGE,BAVLA,Ahmedabad,Gujarat,382220-India",Unlisted,Active,gujarat,Indian,29300,Manufacturing (Machinery and Equipments)
U29304GJ2019PTC106288,TEMSAN RIMTEX AIR ENGINEERING PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000.00,100000.00,2019-01-28,"PLOT NO. 1809/12 G.I.D.C. PHASE NO.4   WADHWAN CITY,SURENDRANAGAR,Surendranagar,Gujarat,363035-India",Unlisted,Active,gujarat,Indian,29304,Manufacturing (Machinery and Equipments)
U29304GJ2019PTC110515,NAVITAS ALPHA RENEWABLES PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,130000000.00,129405620.00,2019-10-25,"OFF NO 505 & 506 5TH FL   UNION HEIGHTS, VESU, TALUKA: SURAT CITY,SURAT,Surat,Gujarat,395007-India",Unlisted,Active,gujarat,Indian,29304,Manufacturing (Machinery and Equipments)
U29304GJ2023PTC140197,IINDEPRO DYNAMICS PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,200000.00,105750.00,2023-04-17,"C/1102  PARDHYUMAN ASPIRE  TOWER NR SANINDHYA 253,MAVDI SPPEDWELL PARTY PLOT,Rajkot,Rajkot,Gujarat,360005-India",Unlisted,Active,gujarat,Indian,29304,Manufacturing (Machinery and Equipments)
U29306GJ2018PTC105818,MITSIYA WORLDWIDE AGENCY INDIA PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000.00,100000.00,2018-12-28,"SF - 201, GOLD LEAF, OPP TOMATOS RESTAURANT,   NR MARADIA PLAZA,OFF C.G ROAD,AHMEDABAD,Ahmedabad,Gujarat,380009-India",Unlisted,Active,gujarat,Indian,29306,Manufacturing (Machinery and Equipments)
U29306GJ2021PTC128101,NEW INDIA FIRE TECH PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000.00,100000.00,2021-12-20,"PLOT 72, SWAMI NARAYAN NAGAR SOCIETY,   LALITA CHOWK, KATARGAM,,SURAT,Surat,Gujarat,395004-India",Unlisted,Active,gujarat,Indian,29306,Manufacturing (Machinery and Equipments)
U29306GJ2022PTC134822,QOPTO TECHNOLOGIES PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2022-08-20,"1, BHADRA PARK, NR. BAJKHEDAWAD SOC.   NR. OLD RLY. CROSSING, MANINAGAR,AHMEDABAD,Ahmedabad,Gujarat,380008-India",Unlisted,Active,gujarat,Indian,29306,Manufacturing (Machinery and Equipments)
U29307GJ2010PTC059290,WORLDWIDE RENEWABLE ENERGY PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,5000000.00,100000.00,2010-01-22,"PLOT NO.1325/C, ARADHANA   NR. DR. GHOGHAWALA'S NEW BUILDING, GHOGH,A CIRCLE,BHAVNAGAR,Bhavnagar,Gujarat,364001-India",Unlisted,Strike Off,gujarat,Indian,29307,Manufacturing (Machinery and Equipments)
U29307GJ2011PTC066174,JAIGANGA SOLAR ENERGY PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,3500000.00,3500000.00,2011-07-04,"Plot No.8, Survey No.323, Kailashpati Co-Operative   Society, Nehru Nagar, 80 Ft Road, Dhebar, Road (S),Rajkot,Gujarat,360002-India",Unlisted,Active,gujarat,Indian,29307,Manufacturing (Machinery and Equipments)
U29307GJ2012PTC072824,STRAUT RENEWABLES PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000.00,100000.00,2012-11-29,"2690, BHAGWATI NAGAR, OPP. KALUPUR BANK,   KATHWADA GIDC, KATHWADA,AHMEDABAD,Gujarat,382430-India",Unlisted,Strike Off,gujarat,Indian,29307,Manufacturing (Machinery and Equipments)
